allGfishSid	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
id246	0.952380952	9.047619048	9.523809524	18.38559814	3.054587689	6.19047619	18.0952381	58.53658537	0	13.33333333	20	34.80836237	1.428571429	3.333333333	10	24.05342625	0	5.238095238	10.95238095	9.500580721	0	2.857142857	4.761904762	11.46341463	4.343786295	5.238095238	10	7.11962834	4.680603949	1.904761905	8.095238095	0	4.483159117	4.285714286	5.714285714	15.07549361	1.904761905	0	1.904761905	14.71544715	0	1.428571429	1.904761905	15.72590012	6.445993031	0	0	22.05574913	0	0.952380952	1.904761905	10.59233449	4.343786295	0.952380952	0.952380952	9.55865273	0	3.80952381	1.62601626	12.21835076	2.43902439	1.428571429	2.380952381	8.013937282	2.380952381	1.904761905	13.70499419	3.530778165	1.428571429	0	6.504065041	6.109175377	5.714285714	6.19047619	18.46689896	1.904761905	11.42857143	7.142857143	23.82113821	1.904761905	7.479674797	9.523809524	23.28687572	1.904761905	6.19047619	8.095238095	11.54471545	1.904761905	5.714285714	7.142857143	13.728223	4.146341463	4.761904762	7.142857143	14.18118467	0.952380952	6.666666667	1.904761905	6.19047619	1.904761905	3.80952381	1.904761905	8.153310104	4.285714286	4.285714286	1.904761905	8.350754936
id247	20.8	5.6	2.4	0	24	1.6	2.4	2	16.8	2.4	1.2	2	16	0	0	2.8	19.6	4	0.8	1.2	14	4.4	1.6	0	22	4	1.2	2	13.2	2.4	0	0	11.2	12	0	1.2	14.4	6.8	6.8	7.2	9.2	16.8	5.2	3.2	14.4	7.2	9.2	6	14	37.2	16.4	5.2	20.8	52	17.6	8.4	12	41.6	20.4	9.6	21.2	15.2	6.8	3.2	26.8	8.4	4	14	8.4	6.4	2.4	2.8	5.6	0	2.4	6.4	5.2	0	4	3.2	2	0	2.8	0.8	0	3.6	2.8	0.8	0	3.6	1.6	0	2.8	2	6.8	2	0	1.2	0.8	10.4	2	1.2	3.2	4	0	0	0.8
id248	38.20224719	202.8089888	56.74157303	23.59550562	67.41573034	91.57303371	64.04494382	19.1011236	49.43820225	200.5617978	64.04494382	60.6741573	88.20224719	100.5617978	88.76404495	23.59550562	66.85393258	131.4606742	40.4494382	29.21348315	46.62921348	85.39325843	38.20224719	46.06741573	36.51685393	178.6516854	56.74157304	17.97752809	51.68539326	107.8651685	41.57303371	0	27.52808989	207.8651685	26.40449439	37.07865169	29.21348315	101.6853933	26.96629214	37.64044944	56.74157303	157.8651686	29.21348314	51.12359551	46.06741573	25.28089888	61.79775281	57.30337079	48.87640449	82.58426967	59.55056179	60.6741573	64.60674157	101.6853933	23.59550562	41.57303371	79.21348315	108.9887641	79.21348314	41.57303371	108.988764	167.9775281	71.91011236	52.24719101	76.40449438	113.4831461	40.4494382	65.16853933	165.7303371	47.19101124	24.71910112	60.6741573	203.9325843	8.426966293	52.24719102	37.64044944	194.3820225	33.14606742	80.8988764	90.44943821	228.6516854	21.91011236	88.76404494	17.97752809	183.7078652	28.65168539	90.4494382	30.33707865	89.88764045	38.20224719	89.3258427	17.41573034	93.82022472	52.24719101	120.7865169	48.31460674	245.5056179	4.494382022	48.31460674	86.51685393	366.8539326	12.92134831	102.8089888	73.03370787	492.6966291	12.35955056	94.38202247
id249	106.2470103	214.0748043	130.5193351	142.9800083	91.1258154	144.0497274	181.0625683	182.1641614	140.7507924	252.470751	220.4730809	113.1073864	160.5760306	97.79121495	162.5235372	141.4254016	137.8848823	137.268717	105.20558	94.41134262	108.1131866	84.40423113	105.1651604	98.78466237	105.133974	198.6537285	110.1651064	65.41572247	90.59864194	107.3244892	107.3666768	23.04858895	86.29344122	225.7579285	73.04534753	127.0619633	32.1077803	76.98141878	75.86307831	74.44323628	100.7278471	78.59275041	66.46805576	98.27448184	90.72795511	46.16691763	98.05180581	129.8567585	60.45369134	72.29255131	89.4135576	95.07686595	105.6049136	66.44595515	35.6499694	85.34139564	171.8172898	101.3459277	139.7722261	99.2697464	213.0758562	133.4904933	99.30736659	72.51817407	136.9552811	134.674448	78.04907516	173.6841537	90.77829543	64.51873199	57.1099658	155.9383383	192.8596827	42.81528498	125.7754125	212.9437436	221.4389763	84.71874751	133.364618	212.0774484	201.3234342	119.2158995	166.5447203	80.50229306	151.3451419	89.48678432	122.5354126	80.18016425	71.93673133	102.8023586	181.905928	74.49372391	112.0147809	129.2669175	166.8820249	127.5990083	314.8816733	23.11950738	73.00212853	186.2917714	393.354933	43.30911105	197.1543242	170.7131428	561.3793144	36.84183127	120.6849031
id25	17	13	0	53	140	1	0	6	173	62	2	125	5	6	1	151	0	4	0	2	159	34	3	1	5638	0	61	2	100	1	14	0	83	0	0	56	71	1	218	688	174	16	4	0	333	8	41	2	16660	0	5	0	13945	5	1	0	23288	2	4	0	567	0	39	25	410	176	129	102	13	292	3	34	54	5	4	55	29	6	9	24	9	106	3	28	151	7	4	242	11	1	52	20	8	0	9	15	1	137	9	7	0	160	1	1	2	5	0
id250	14.33691756	1.075268817	2.867383513	12.54480287	26.52329749	1.075268817	3.225806452	9.318996416	15.41218638	0	3.225806452	8.960573477	5.734767025	2.867383513	6.810035842	1.792114695	7.168458781	0	3.225806452	21.50537634	14.6953405	0	5.376344086	10.03584229	8.602150538	0	6.451612903	16.12903226	16.12903226	3.584229391	7.885304659	0	7.885304659	0.358422939	2.150537634	11.46953405	15.05376344	0	2.150537634	98.92473118	13.97849462	1.433691756	2.867383513	58.42293907	20.78853047	0	6.810035842	90.68100358	11.11111111	5.017921147	4.301075269	55.91397849	17.20430108	2.508960573	2.508960573	42.65232975	11.46953405	0	16.84587814	101.4336918	6.451612903	0	10.39426523	59.49820789	7.168458781	21.14695341	41.21863799	6.451612903	0	8.602150538	410.0358423	3.584229391	3.584229391	0.358422939	26.88172043	5.734767025	5.017921147	1.075268817	21.86379928	2.867383513	7.168458781	0.716845878	12.54480287	3.225806452	9.318996416	1.792114695	12.18637993	1.075268817	7.168458781	1.075268817	11.11111111	1.433691756	16.4874552	2.867383513	12.90322581	2.508960573	0	0	10.75268817	3.94265233	0	0.358422939	16.12903226	2.150537634	0	1.792114695	18.63799283
id251	1047.96748	8.94308943	10.56910569	23.57723577	946.3414634	23.57723577	4.87804878	57.72357723	1488.617886	8.1300813	3.25203252	38.21138211	908.9430894	2.43902439	12.19512195	8.1300813	978.8617886	16.2601626	7.317073171	76.42276422	850.406504	13.82113821	8.943089431	64.22764227	756.9105691	4.87804878	14.63414634	59.34959349	552.0325204	7.31707317	8.943089431	14.63414634	484.5528455	20.32520325	8.1300813	57.72357723	716.2601626	4.87804878	18.69918699	68.29268292	426.0162601	18.69918699	5.691056911	54.47154471	513.0081301	23.57723577	21.95121951	17.07317073	700.8130081	3.25203252	9.756097561	63.41463414	634.9593496	12.19512195	4.06504065	59.34959349	409.7560976	12.19512195	2.43902439	78.86178861	260.1626016	7.317073171	7.317073171	39.83739837	282.1138212	3.25203252	46.34146341	325.203252	6.504065041	3.25203252	19.51219512	78.86178861	34.14634146	0.81300813	34.95934959	39.02439024	55.28455284	5.69105691	42.27642276	48.7804878	69.91869918	4.06504065	43.90243902	43.90243902	104.8780488	20.32520325	86.99186991	47.96747967	109.7560976	26.01626016	86.17886178	49.59349593	124.3902439	13.00813008	60.16260162	52.84552845	33.33333333	3.25203252	107.3170732	23.57723577	20.32520325	4.87804878	88.61788617	44.71544715	6.504065041	1.62601626	141.4634146
id252	8.333333333	0	7.142857143	0	0.793650794	0	2.380952381	0	0	0	0	0	15.87301587	0	0	0.396825397	0	4.761904762	4.761904762	0	0	0	4.365079365	0	0	0	7.142857143	0	5.555555556	5.158730158	0	0	3.571428571	7.142857143	0	0	0	7.142857143	13.49206349	0	13.09523809	10.71428571	15.07936508	4.761904762	13.0952381	7.53968254	16.66666667	0.793650794	15.47619048	21.42857143	12.3015873	3.968253968	13.0952381	17.06349206	0	0	19.44444445	21.82539682	1.984126984	3.571428571	18.25396826	16.66666667	3.968253968	2.777777778	5.952380952	6.746031746	1.19047619	0	1.587301588	10.31746032	3.968253968	3.571428571	5.158730159	0	0	0	0	1.587301587	0	0	0	4.365079365	0	2.777777778	3.174603175	3.571428571	1.19047619	0	0	1.984126984	0	0	0	5.158730158	1.984126984	0	0	0	1.19047619	0	7.53968254	3.571428571	0	4.761904762	0	6.349206349	0
id253	0	31	33	0	0	28	13	0	0	34	21	0	20	67	3	0	19	114	11	0	0	50	9	0	0	216	80	0	0	77	7	0	0	228	4	0	0	640	20	0	0	546	15	0	0	339	30	0	0	254	44	0	0	263	0	0	0	314	0	0	0	576	21	0	0	14	0	0	408	6	0	0	130	0	6	0	116	12	0	0	92	18	0	0	247	8	0	0	206	15	0	0	222	29	0	0	203	1	0	0	241	9	0	0	272	3	0
id254	29.76190476	17.06349206	11.50793651	21.42857143	22.61904762	12.6984127	5.952380952	50.79365079	14.28571429	12.3015873	11.11111111	56.74603175	14.28571429	13.49206349	9.523809524	7.936507937	13.0952381	21.82539683	10.31746032	28.17460317	27.38095238	14.28571429	7.53968254	22.22222222	29.36507937	16.26984127	10.71428571	28.96825397	20.63492063	17.06349206	12.3015873	9.920634921	40.07936508	26.19047619	4.761904762	37.3015873	13.88888889	12.3015873	15.87301587	15.07936508	50	18.65079365	9.126984127	23.41269841	49.20634921	28.96825397	9.523809524	17.06349206	14.68253968	15.47619048	9.523809524	16.66666667	22.22222222	13.88888889	9.126984127	15.87301587	28.17460317	15.07936508	9.126984127	9.920634921	30.95238095	20.63492063	8.73015873	20.23809524	25	8.333333333	21.03174603	44.44444444	6.746031746	6.349206349	60.31746032	13.49206349	28.57142857	1.984126984	38.0952381	21.03174603	34.12698413	3.968253968	18.65079365	14.28571429	30.15873016	7.936507937	36.50793651	26.98412698	36.9047619	4.365079365	24.6031746	30.15873016	37.3015873	8.333333333	29.36507937	31.34920635	32.14285714	10.31746032	29.36507937	11.11111111	12.6984127	5.952380952	13.88888889	7.53968254	11.9047619	7.936507937	17.85714286	6.349206349	12.6984127	7.142857143	10.71428571
id255	857.5258799	113.326432	501.5907523	142.2187716	688.6059351	132.5672878	463.1573499	289.8654245	1128.612836	105.5762595	515.3278122	104.1856453	2058.426501	319.2270531	410.9903382	411.0455486	1760.700483	688.1677018	559.2788129	155.8212561	1125.031056	473.1746032	336.9323672	354.0200138	941.9116633	558.778468	1160.113872	173.1538992	637.2222222	912.8640442	349.8757764	3.174603175	473.968254	867.7329192	151.4147688	266.7839889	877.8502415	2473.588682	3048.371291	572.8709454	2900.276053	2273.844031	2441.05245	459.1476881	2507.122153	1575.120773	3043.588682	644.5065563	3258.726708	3043.995859	2933.291926	868.2539683	2536.953071	2456.549344	3507.867495	804.6204279	3144.503105	2780.886818	3028.036577	718.5127674	2896.711525	2841.073154	1309.309869	783.1608006	2747.046239	2228.454106	654.2305038	2447.78468	1466.528641	1855.427881	1124.765355	516.0593513	1155.065563	192.8053831	297.3222912	557.5120773	597.0082816	213.5679779	421.4113182	726.5527951	299.168392	390.1035197	192.1704624	443.9993098	1238.481712	604.8240166	397.4189096	354.3823326	656.542443	984.7170462	692.6777088	408.6680469	406.2663906	846.2077295	573.7198068	913.7991719	818.2815735	217.7708764	323.8647343	632.4327122	642.3913043	818.7853692	475.6556246	702.7915804	507.6501035	503.6059351	472.6984127
id256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.82889734	0	0	0	0	0	0	0	0	3.041825095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.140684411	0	0	0.380228137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id257	1.62601626	0	1.62601626	48.7804878	1.62601626	0	2.43902439	0	4.87804878	0	0	53.65853659	0	0	0	7.317073171	0	0	11.38211382	6.504065041	4.87804878	0	0	13.00813008	8.130081301	0	0	28.45528455	4.87804878	0	0	30.89430894	4.06504065	0	0	15.44715447	0	0	3.25203252	28.45528455	5.691056911	0	0	26.01626016	8.943089431	0	0	37.39837398	0	0	1.62601626	8.943089431	10.56910569	0	0	14.63414634	0	0	1.62601626	21.95121951	6.504065041	0	0	15.44715447	1.62601626	4.87804878	8.943089431	0	0	0	11.38211382	4.06504065	0	0	26.82926829	8.130081301	0	0	17.07317073	0	8.130081301	0	20.32520325	0.81300813	0	0	14.63414634	3.25203252	0	0	14.63414634	1.62601626	0	4.87804878	12.19512195	0	0	0	7.317073171	2.43902439	0	0	12.19512195	4.87804878	0	0	15.44715447
id258	8.243727599	34.76702509	15.05376344	9.318996416	10.75268817	23.29749104	14.6953405	30.82437276	10.39426523	44.08602151	16.12903226	52.3297491	7.168458782	15.77060932	21.1469534	93.90681004	3.584229391	13.97849462	11.46953405	18.27956989	3.94265233	18.99641577	9.318996415	18.27956989	9.677419355	20.78853047	7.168458781	16.12903226	7.52688172	12.54480287	9.677419355	1.433691756	10.03584229	25.80645161	7.88530466	23.29749104	7.52688172	4.659498208	3.942652329	13.97849463	2.508960573	3.225806452	2.867383512	17.56272401	8.602150538	3.94265233	4.659498208	25.80645162	6.810035842	2.150537634	6.451612903	7.52688172	8.602150537	3.225806451	3.225806452	13.26164874	3.58422939	3.58422939	9.677419354	10.03584229	8.960573477	8.602150538	5.376344086	13.62007168	9.318996416	5.376344086	12.9032258	3.225806452	15.77060932	1.792114695	52.3297491	16.84587813	33.69175627	5.017921147	73.83512545	22.9390681	41.93548387	5.376344086	27.95698924	17.20430108	58.42293907	10.03584229	74.91039427	7.168458781	22.9390681	7.526881721	29.390681	11.11111111	20.78853047	8.602150537	44.80286739	7.52688172	18.99641577	9.318996416	40.50179211	9.677419355	24.73118279	0	19.71326165	7.168458781	41.57706093	3.58422939	45.51971326	11.82795699	48.38709677	2.867383512	37.27598566
id259	13.2	258	211.6	100.8	11.2	94.8	258	105.2	21.6	308	377.6	152	58.4	112	266	110	76.4	146.8	205.6	48	22	70	173.6	57.6	23.6	125.2	160.8	9.6	26.4	99.6	125.6	4.8	18.4	115.2	130	90.8	2.4	30.8	77.2	50.4	23.2	28	53.6	98	18.8	6.4	58.8	75.6	6	21.2	80.4	172.8	23.2	28	17.2	130.4	15.6	17.6	18.8	36.8	70	36.8	89.2	74	67.6	78.4	118.4	141.2	42	52.8	213.2	33.2	320.4	83.2	176.4	14	420	78	169.2	26.8	490.8	84.4	136.8	25.2	179.6	60.8	222.8	26.4	167.2	86.8	188.4	9.2	231.2	151.6	262.4	13.2	752.4	20	33.2	27.2	1224.8	37.2	159.2	30.8	1529.6	43.6	86.8
id26	12	0	34	0	2	2	237	0	5	1793	2	0	0	5	1	0	0	13	0	0	31	3	563	5	0	51	0	0	0	722	5	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	5	0	1017	0	0	0	22	1	1565	0	110	0	0	0	0	0	0	696	0	0	0	26235	0	0	0	4035	0	0	0	12445	0	0	0	533	0	0	0	97	0	0	0	166	0	0	0	1	0	0	0	3	0	0	0	28	0	0
id260	1.6	13.2	18.4	6	1.2	9.2	13.6	0	5.2	16.4	22.4	7.6	7.2	6	22.4	0.4	7.2	12	16.4	5.2	2	3.2	9.2	8.8	7.6	8	14.8	0	6.8	5.2	11.6	0.4	7.2	11.2	8.4	10.4	0.4	4	6	3.6	1.6	4.4	3.6	12.8	0	0	7.2	7.6	2	2	10.8	7.6	1.2	3.2	12.4	8.8	0	2	6.8	4.8	10	2	14.4	11.2	6	9.2	7.2	0	0	4.8	12	12.8	20	6.8	28.8	8.8	20	5.2	14.8	13.6	15.2	6	19.6	4.8	9.2	2.8	14	5.6	6	9.2	22.4	3.2	15.2	10	18.4	6.4	20	2.4	11.2	7.2	30	4.4	34.4	13.2	34.4	3.6	23.2
id261	0	1	0	0.666666667	0	0	0	0	0	0	1.666666667	1.666666667	0	18.33333333	0	121.6666667	0	0.333333333	0	0.666666667	11	0.666666667	0	0	0	0	0	0	0	1.666666667	2.333333333	1140.333333	0	0	0	0	1.333333333	0	0	0	27	0	0	5	0.333333333	0	0	0	0	0	0	0	0.333333333	0	12	0	0	0	7.333333333	0	0	0	0	12.33333333	0	0	0.666666667	0	16.66666667	0	1	0	0	0	0	0	0.333333333	0	0	0	2.333333333	0	0.333333333	1.666666667	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	3.666666667	0	0	0.666666667
id262	5.617977528	4.494382022	15.16853933	14.04494382	3.370786516	5.056179775	16.29213483	10.11235955	0	6.179775281	21.34831461	21.91011236	0	0	16.85393258	6.179775281	0	0.561797753	11.79775281	10.11235955	8.426966292	0	7.865168539	8.426966292	7.303370787	1.123595506	2.808988764	8.988764045	2.247191011	1.123595506	11.23595506	0	8.426966292	2.808988764	3.93258427	7.865168539	0	0	4.494382023	4.494382022	5.056179775	1.685393258	1.123595506	5.056179775	3.370786517	4.494382022	4.494382022	5.056179775	0	2.247191011	2.808988764	3.93258427	5.056179775	2.808988764	2.247191011	7.303370787	0.561797753	5.056179775	2.247191011	4.494382022	1.123595506	5.617977528	3.932584269	7.865168539	0	1.685393258	4.494382022	2.247191011	0	1.123595506	0.561797753	3.370786517	11.23595506	2.808988764	24.15730337	0.561797753	8.426966292	5.617977528	9.550561798	0	20.78651685	5.617977528	22.47191011	1.685393258	21.91011236	2.808988764	7.865168539	6.179775281	30.33707865	7.303370786	14.60674157	6.741573033	25.84269663	13.48314607	14.60674157	1.685393258	1.685393258	1.685393258	1.123595506	1.685393258	1.685393258	1.123595506	3.93258427	3.93258427	0	0.561797753	7.303370787
id263	0	0	1.792114695	0	1.075268817	0	0	10.75268817	1.792114695	0	0	12.54480287	0	0	0	11.11111111	0	0	0	2.508960573	1.075268817	0	0	6.093189964	0	0	2.508960573	6.451612903	1.075268817	0	0	0	2.150537634	0	1.433691756	3.225806452	1.075268817	0	0	1.075268817	3.584229391	0	1.433691756	3.584229391	2.508960573	0	0	2.508960573	0	0	0.716845878	0.716845878	2.150537634	0	0	0	1.792114695	0	0.358422939	2.150537634	1.792114695	0	0	5.017921147	0	0	1.433691756	0	0	0	0	0	0	0	12.90322581	0	0.358422939	0	6.810035842	0.716845878	0.716845878	0.358422939	6.451612903	0.358422939	0	0	2.867383513	1.075268817	0	1.792114695	6.093189964	0	0	0.358422939	3.94265233	0	0	0	2.508960573	0.358422939	0	0	0.358422939	0	0	0	0
id264	0	3.25	2.5	261	1.5	2.5	1.75	291.75	1.5	2.5	0	16	0	40.5	5	493	0	0.25	0.75	18.5	2	11.25	1.25	4.25	2	0	1	16.5	4.75	10.5	5.25	72	0.5	0.5	0	2	1.75	0.75	0	7.5	10	0	0.25	18	7.75	0.25	0	21.25	5.75	1	0.75	10.75	9.25	1	31.5	3.75	6	0.5	9	4.75	3.75	1.25	0	0.75	8.25	7	0.25	138	70.75	1.25	1	6.5	2	0	11.25	3.75	7.25	0.5	3	0	14	0	0	2	0	0	1.75	1	9.75	0	0.75	7.25	2	0	0	1.25	0	0	0	3.5	0	0	0	1	0	0	2
id265	0	2.237762238	0	0	0.979020979	1.258741259	0	0	0.41958042	1.118881119	0	0	0	34.68531469	0	8.951048951	0	0.699300699	0	0	1.678321678	6.713286713	0	0	0.699300699	0.559440559	0	0.559440559	1.398601399	7.412587413	1.398601399	0	0	0	0	0	2.237762238	0	0	0.27972028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.818181818	0	0	0	0.13986014	0	0	0	0	0	0	0	0	0	51.60839161	0	0	0	0	0	0.41958042	0	5.874125874	0	0	0	15.66433566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id266	13.41853035	1.59744409	6.07028754	3.514376996	12.4600639	0	5.111821086	6.709265176	7.348242811	2.875399361	9.265175719	3.833865815	8.306709265	2.555910543	9.584664537	1.916932907	7.348242812	3.514376997	6.07028754	9.265175719	7.987220447	0.638977636	4.47284345	3.833865815	8.306709265	2.875399361	3.833865815	5.111821086	13.73801917	8.626198083	8.306709265	0	7.66773163	9.265175719	7.987220447	4.472843451	7.667731629	15.65495208	7.348242812	37.06070287	22.68370607	17.25239617	4.792332268	36.10223642	16.29392971	9.265175719	7.348242811	55.2715655	14.37699681	27.15654952	5.431309904	52.71565495	23.96166134	34.82428115	4.792332268	55.59105431	22.04472843	35.46325879	9.584664537	86.58146965	62.93929713	19.16932907	19.48881789	26.8370607	59.10543131	39.2971246	23.3226837	27.15654952	10.54313099	16.93290735	15.65495208	3.194888179	8.626198083	0.638977636	10.86261981	2.875399361	8.945686901	1.277955272	5.111821087	1.59744409	13.73801917	1.916932907	1.597444089	1.597444089	16.29392971	1.59744409	13.09904153	0.958466454	29.07348243	5.111821086	7.348242811	1.916932907	18.53035144	3.514376997	10.22364217	2.236421725	6.709265176	2.236421725	4.792332269	4.153354633	7.348242812	0.958466454	6.709265176	3.514376996	11.50159744	0.319488818	8.945686901
id267	4.153354633	2.555910543	8.945686901	0.638977636	3.194888179	1.277955272	8.945686901	3.514376997	4.47284345	0.958466454	6.389776358	18.84984026	1.277955272	0	7.348242812	3.833865815	0	1.277955272	5.750798722	3.514376997	3.833865815	0	5.111821087	6.709265175	5.750798722	0	0	5.750798722	1.277955272	1.916932907	2.236421725	0	4.792332268	0.958466454	0	4.153354633	0.319488818	0	1.277955272	2.555910543	6.389776358	0	0	2.875399361	2.236421725	0.958466454	0	7.028753994	2.555910543	0.319488818	1.916932907	0.638977636	5.750798722	0	2.236421725	0.958466454	4.47284345	2.555910543	1.277955272	0	3.194888179	0	1.277955272	7.667731629	1.597444089	4.47284345	8.945686901	2.555910543	0	0.638977636	0.638977636	9.265175719	1.597444089	2.875399361	18.21086263	12.14057508	4.47284345	2.875399361	20.44728434	10.86261981	1.277955272	4.47284345	15.97444089	3.833865815	0.958466454	4.153354633	12.77955272	2.875399361	0	10.86261981	13.09904153	1.277955272	0	4.792332268	16.61341853	8.945686901	1.597444089	0.958466454	7.667731629	8.945686901	0.958466454	0.319488818	20.12779553	8.945686901	0	0.958466454	9.265175719
id268	4.153354633	0	2.875399361	6.389776358	7.667731629	0	0.958466454	14.05750798	3.194888179	0	0	7.028753994	5.750798722	0	2.875399361	0.638977636	1.597444089	0	1.916932907	3.833865814	10.86261981	0	1.916932907	6.07028754	10.86261981	0	0	5.431309904	9.584664536	0.319488818	2.555910543	0	1.916932907	0	1.597444089	5.750798722	4.47284345	0	2.236421725	25.87859425	9.904153355	0	0	28.11501598	6.389776358	0	1.597444089	39.93610224	4.153354633	1.597444089	0	19.80830671	6.389776358	0	0	16.61341853	6.07028754	0	2.555910543	15.01597444	12.77955272	0	6.07028754	50.47923323	12.14057508	14.37699681	29.71246006	14.69648562	0	6.709265176	29.07348243	0.319488818	0	0	2.875399361	1.916932907	0	0	5.111821086	1.277955272	0	0	2.875399361	1.277955272	0	0.638977636	3.194888179	0.958466454	0	1.597444089	6.389776358	0	4.47284345	0	7.028753994	2.555910543	0	0	2.236421725	2.875399361	0	0	5.111821086	3.194888179	0	0	2.875399361
id269	2.236421725	2.555910543	2.236421725	7.348242812	0.958466454	2.875399361	4.47284345	1.916932907	0.958466454	7.028753994	5.750798722	10.86261981	1.916932907	2.875399361	8.306709265	0.319488818	1.916932907	1.916932907	4.47284345	5.750798722	1.916932907	2.555910543	4.153354633	6.07028754	3.833865815	4.153354633	4.47284345	2.555910543	2.555910543	0.958466454	4.792332268	0	1.277955272	1.916932907	1.277955272	0.958466454	0	0	1.916932907	3.833865815	0	0.958466454	2.236421725	1.597444089	2.236421725	0	1.277955272	0.638977636	0	0.638977636	1.597444089	3.514376997	1.597444089	1.597444089	4.153354633	0	0	0.638977636	3.833865815	2.236421725	2.236421725	0.638977636	1.597444089	3.514376996	1.597444089	1.277955272	3.194888179	1.916932907	0	0.638977636	7.66773163	2.875399361	5.111821086	2.555910543	3.514376996	2.236421725	11.18210863	1.277955272	7.028753993	1.597444089	5.431309904	1.277955272	7.987220448	1.277955272	0	1.277955272	7.348242811	1.916932907	5.431309904	0.958466454	8.306709265	0	3.194888179	2.875399361	5.750798722	0.319488818	2.555910543	0	1.277955272	2.875399361	4.153354633	0.319488818	8.306709265	2.555910543	5.431309904	0	7.667731629
id27	22	212	50	137	107	25	0	3	0	33	0	115	16	4	33	10	14	88	0	9	93	6	3	63	12	11	12	0	2	4	22	0	2	0	15	116	3	10	6	0	12	28	1	189	25	0	0	0	1	0	2	4	10	0	0	4	1	7	0	0	11	2	5	12	0	0	0	0	16	7	0	38	2	4	31	43	65	5	1	16	0	41	29	49	49	13	0	12	13	21	3	28	8	9	17	61	97	0	14	2	97	62	32	119	62	20	3
id270	0	0	0	1	0	0	0	1.5	0.5	0	0	2	0	0	0	82	0	0	0	1	0	1	0	0	0	0	1	0.5	0	3.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5.5	1	0	0	0	0	0	0.5	0	0	0	0	0	1.5	2	0	0	0.5	2	0	0	0	0	0	0	0.5	1	0	0	1	4.5	0	0	8.5	2.5	0	0	0.5	0	0	0	1	0	0	0	0	0	0	1
