#OTU ID	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
Motu91	22	0	0	0	0	0	0	0	0	0	0	0	47	0	0	48	15	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	7	0	0	0	1433	0	0	0	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	38099	0	0	0	0	0	0	0
Motu89	0	0	36	0	0	0	35	0	0	0	0	0	0	0	0	46	0	0	15	0	1	0	0	0	0	0	90	0	0	0	45	0	0	0	47	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9389	14	0	0	22	111	0	0	11142	18974	0	0
Motu90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	70	0	0	0	0	0	0	0	69	0	0	0	40800	0	0	0	16	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Motu93	3100	0	98	0	0	0	72	0	19073	51	0	0	11	0	0	0	6	0	0	0	4	0	0	0	45	0	181	0	37	0	38	0	13	0	18012	0	3	0	0	0	0	1	0	0	332	0	0	0	2	0	0	0	2	118	0	0	5	0	0	0	0	1	0	0	1	0	0	2	2	0	0	0	147	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	75	0	0	227	182	0	0	214	53	0
Motu84	35	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	30	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	1665	0	0	0	25	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	58	0	0	0	39686	0	10	0	0	0	0	0	89	0	0	1	169	0	0	722	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Motu86	0	0	81	0	0	0	53	0	9165	31	3	0	35	0	0	1	2471	0	0	0	47	2112	0	0	0	0	148	0	0	0	35	0	0	0	25327	0	27	20	0	0	13	16	0	0	21	30	0	0	1191	4	0	0	16	131	0	0	0	12	0	0	2	5	1	0	0	0	0	0	1	0	0	0	37	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	89	2747	0	0	199	0	0	2	156	2	0
Motu85	58	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	364	0	0	0	41	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	4	0	395	0	0	0	0	0	0	0	24	0	27846	0	63	0	0	0	117	0	0	0	78	0	0	0	6068	0	568	0	0	0	79	0	8612	0	0	0	65	0
Motu83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	164	0	0	0	45974	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0
Motu82	0	0	0	0	0	0	0	0	47652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0
Motu81	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	1001	0	0	0	808	0	0	0	47142	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235
Motu79	0	23	248	0	0	0	15	0	0	0	0	1	36	29	0	0	30	0	0	0	29	41	5	0	1	3076	7154	0	13	1	9	0	0	0	20	42	2264	367	0	0	15	286	64	0	23	8878	0	0	16	75	112	0	3	126	113	0	1	27527	56	0	0	84	0	0	0	45	0	31	20	0	0	0	0	0	0	0	24	0	1	0	0	0	0	0	0	0	0	0	113	0	0	0	0	2	0	0	4	0	0	0	113	0	0	0	26	0	0
Motu77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	50544	0	0	0	0	0	0	0	484	0	0	0	624	0	0	251	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Motu78	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	33	0	0	0	8925	0	0	0	71	0	0	0	0	0	0	0	1	0	0	0	45	0	0	0	20	0	0	0	30	0	22	0	27	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	65	0	0	0	9102	0	0	0	0	0	0	0	115	0	0	0	35723	0	27	102	65	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0
Motu101	0	0	46	0	0	0	35	0	0	4	0	0	89	0	0	7	24	0	5	0	5561	6	0	0	55	0	99	0	0	0	56	0	0	0	248	0	31	116	0	0	17	396	0	178	17	60	1	0	18	29	0	0	11	9101	0	1	0	33	0	0	0	27	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	11	0	0	0	0	18	0	0	0	0	6	0	0	0	0	0	57	20	0	0	15366	168	0	0	0	23864	0	0
Motu73	0	0	11956	0	7	1	23	0	0	0	0	5	0	88	0	0	0	0	1	737	0	0	0	5	0	7	55	2	0	0	15	0	0	0	37	1	0	0	0	0	0	0	2	0	0	0	0	3	1	0	3	0	0	0	2	0	0	168	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	959	893	0	80	0	551	0	0	0	40010	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	65	0	0	0	53	0	182
Motu75	6	0	0	0	0	0	30	0	2581	3	0	0	6	0	0	3174	972	3	0	0	3	0	0	0	2	0	0	0	1627	0	0	0	7	0	19	0	33	0	0	0	3	0	0	0	4	0	0	0	1	0	0	0	5	51	0	0	0	0	0	0	1	60	0	4	0	0	0	6	93	10	0	29807	5188	0	0	339	26	1	0	2463	5231	3	0	109	48	22	188	330	0	7	2197	47	4	1409	14	16	0	13	4	873	0	28	0	29	0	38	0
Motu74	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	85	13	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	1370	0	0	0	11	0	0	0	12	0	0	0	10	0	0	2	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	166	1	0	0	42943	1	0	0	532	0	0	0	0	0	0	0	0	12376	0	0	0
Motu69	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	333	0	0	0	502	0	321	0	0	0	0	0	0	0	0	0	19871	0	0	0	0	0	0	0	62	0	0	0	535	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	743	1	0	0	0	0	0	0	1	0	0	0	0	1	40592	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	211	0	0	0
Motu80	76	29	0	0	0	0	0	0	0	0	535	0	0	0	0	0	3	0	256	0	0	16166	35733	0	113	0	200	0	13814	0	0	0	208	0	1	0	87	142	0	0	0	160	0	0	0	790	0	0	0	14	0	0	0	72	0	0	0	95	0	0	0	52	0	0	0	0	0	9	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	91	0	0	0	2	183	0	0	0	233	0
Motu67	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	529	0	0	0	0	0	0	0	300	0	0	0	71104	0	0	0	110	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0
Motu70	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	84	32	0	0	0	170	0	0	3	0	0	0	0	0	0	1	1144	0	0	0	12194	0	0	0	58795	0	0	0	82	0	0	0	221	0	0	0	197	0	0	0	143	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	32	0	0
Motu66	0	0	0	0	0	0	0	0	0	49	0	0	193	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	45	1	0	0	0	0	7	0	105	0	11	0	1	0	0	0	1	1	0	0	97	0	0	0	1	93	0	0	17	0	0	0	2	0	4	1	0	0	0	12	131	15100	0	133	6290	0	0	33571	43	259	0	0	23	7235	0	243	86	396	0	314	0	446	271	114	12	8719	0	0	0	0	0	0	0	90	0	37	0	2	0
Motu63	0	6509	58	0	0	8	39	0	0	201	0	0	0	25	0	0	0	13	0	0	0	20	11	1	0	7246	457	0	0	323	28	0	0	0	21924	122	0	26027	0	0	0	231	76	0	0	8810	0	0	0	47	247	0	0	1060	252	0	0	110	57	0	0	92	0	0	0	99	0	0	40	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	219	0	0	0	0	0	0	0	17	0	0	0	753	0	0	0	134	0	0
Motu64	0	0	0	0	0	0	0	0	0	0	0	0	7413	0	0	0	66	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	9	0	41	0	0	0	58	0	0	0	64	0	0	0	32	0	0	0	6	0	0	0	0	0	0	510	0	0	0	0	0	18	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66546	1	0	0	730	0	0	0	591	0	0	0	26	0	0	57	0	0	0	0	0
Motu60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	196	0	0	0	81987	1	0	0	657	0	0	0	0	0	0	0	0	0	0	0	0
Motu62	1166	1893	0	0	3	5	0	0	25088	18	0	1	283	6	0	0	54	5	2	350	264	31	0	403	45	2271	6	0	15	67	0	0	28	0	0	538	69	8172	7243	0	4719	13841	31	0	491	236	6259	307	40	47	70	0	31	119	99	0	4	68	208	262	0	87	113	0	4	35	10090	0	4	16	0	0	0	2	1	0	0	2	1	0	0	0	0	0	2	0	0	0	88	7	0	0	0	0	0	0	0	14	0	0	10	73	0	0	16	11	0
Motu61	0	0	0	0	0	0	0	0	0	0	8	0	7973	0	0	0	41	0	18825	0	59	0	85	0	1	0	0	0	1	0	0	0	7	0	0	0	72	0	8	0	20	50	0	0	29	0	0	0	40	0	0	0	12	0	0	9	4	0	0	0	0	0	0	279	0	0	0	0	0	102	0	198	0	0	0	248	0	0	0	4	0	0	0	51756	18	0	0	179	0	0	0	55	0	3	0	5278	1	0	0	14	0	134	0	0	70	0	0
Motu57	0	0	43	0	721	0	0	0	0	0	0	3	4154	80	0	0	112	0	0	1025	3372	30	0	35718	19	2	1	1	0	1	0	0	0	0	0	1114	137	247	10	0	48	242	2	0	91	241	7	1822	75	41	1	0	29	140	3	0	7	11744	1	791	0	82	0	1	3	5	251	0	0	18	0	55	0	1	0	13489	13	0	221	13865	0	0	0	110	0	0	0	167	351	8	76	44	0	0	0	91	0	0	0	70	1	27	0	0	0	1	1
Motu59	0	33	220	0	0	0	70	0	7	49	0	0	222	43	0	7	350	1	0	0	549	51	5	0	55	0	7791	0	22	0	24	0	36	185	113	0	2878	457	62	0	5214	279	0	22	88	606	4628	0	4985	104	0	0	54	12061	0	27377	62	18247	0	0	2855	279	98	0	129	0	0	80	82	0	0	0	112	0	0	0	187	1	0	0	1	17	0	0	0	9	0	0	0	24	0	0	1	17	0	28	9	547	0	0	179	1	0	644	50	31	0
Motu58	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	354	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	384	0	0	0	92428	0	0	0	0	0	0	0	0	0	0	0	0
Motu54	0	0	1203	0	492	0	261	0	0	0	0	11703	0	45	0	0	0	0	1	0	0	45	0	0	0	393	577	497	0	106	120	0	0	0	348	0	0	1309	0	0	0	280	103	0	0	239	0	183	0	44	12217	0	0	104	540	0	0	18337	83	0	0	80	0	0	0	431	0	0	130	0	0	0	1	480	0	0	73	0	0	0	1	0	0	0	1	0	0	0	537	0	0	0	0	0	0	0	103	0	0	0	49152	0	0	0	641	0	1
Motu53	0	1	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	14	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	230	0	0	58	0	0	0	10880	0	0	0	57	0	0	0	21	0	0	0	1884	0	0	0	33	0	0	0	20	0	0	0	0	0	0	1237	0	0	0	84168	0	0	0	395	0	0	0	179	0	0	0	1623	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	20	0	0
Motu65	0	1198	21390	0	32280	2	27	0	398	4	0	1313	3146	83	0	38182	16	1	0	1	19	0	0	181	0	8	217	359	0	19	36	0	0	0	36	1	37	0	2	0	10	0	5	0	227	1	0	3	29	0	10	0	9	0	14	0	1	42	4	1	0	0	0	0	0	636	0	0	2	7	0	0	0	468	0	0	13	0	106	0	0	0	0	0	0	0	0	0	1189	0	0	0	0	0	0	0	17	0	0	21	114	2	0	85	118	0	1
Motu68	4298	0	0	0	3	0	0	0	1	0	0	2	10	0	0	0	4	0	0	666	6	0	0	6	49	3	0	2	56	0	0	0	23	0	0	2	9	0	0	0	1	0	1	0	668	0	0	2	461	0	5	0	3	1	1	63	0	1	4	2	0	0	35	0	1	1	1	1	0	254	0	0	0	665	713	0	0	9244	581	39856	0	10318	22626	0	0	182	0	0	1	223	0	0	0	233	0	13910	0	443	0	221	0	64	0	0	0	45	175
Motu49	0	0	0	0	0	0	0	0	139	0	13	0	3073	0	0	33	33	0	15897	0	31	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	1	0	9	130	0	0	19	0	0	0	20	0	0	0	15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	45	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	207	0	50062	0	38745	0	5	0	0	19	0	0
Motu50	177	5	0	0	0	0	0	0	0	0	0	0	2336	0	0	0	234	0	0	0	856	8	1	0	924	0	12	0	24895	0	0	0	1567	0	0	0	4185	107	6	0	13437	60	0	0	725	4916	1	0	374	8	0	0	220	26	0	474	227	22	0	0	132	11	1	99	5137	0	0	5290	6	7	0	41	0	0	0	628	0	3	0	12977	0	2	0	75	0	1	44	12940	0	26	20208	26	0	143	207	139	0	0	5	50	0	639	0	0	0	486	0
Motu48	25	1	519	0	0	0	144	0	1074	1	0	0	6013	47	0	0	213	2	62	0	8996	0	79	0	198	0	992	0	81	0	173	0	12	0	360	0	199	1	10	0	87	300	0	0	164	8	208	0	95	1	0	0	55	2	0	0	14	5	0	0	0	0	2	0	17	0	0	0	1	68	0	12121	0	0	0	126	0	6	0	2350	0	1	0	75	39	15	61	425	0	44	0	24	0	739	0	200	51	1763	14593	13	558	4335	35	19	57719	42	0
Motu51	50	0	0	0	225	0	0	0	0	0	38	0	59	0	0	26	1	0	1947	0	0	10574	14	170	75	676	1	0	681	0	0	0	18	0	0	0	185	94	4	0	2	172	278	0	1	118	2	1	78	28	931	0	2	66	402	0	3	64	166	0	0	31	10	0	0	1	1	23	0	1317	0	89	1	2	0	345	0	135	245	0	0	7613	0	147	27	319	0	32599	27309	229	0	10126	0	17071	0	0	31	0	4	0	0	5894	2	4956	4	50	2
Motu44	49	9	0	0	0	0	0	0	0	0	19	0	640	0	0	0	289	1	12692	0	477	0	8707	0	450	0	8	0	93	1	0	0	40	0	0	0	60	0	8784	0	40	65	0	70	45	42	719	0	50	0	0	0	5868	0	0	73861	1495	0	0	0	6303	0	77	0	12551	0	0	223	18	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	6	0	0	0	27	0	0	0	0	0	60	0	0	0	1	0	5357	0	30	37	243	0
Motu40	0	9022	0	0	0	9	0	0	105158	22	0	0	0	15	0	0	0	11	0	0	0	0	0	0	0	0	6	0	40	133	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	320	0	0	0	0	0	0	0	78	0	0	0	40	0	0	0	300	0	0	0	108	0	0	0	17969	0	0	0	6471	0	0	0	0	0	0	0	0	0
Motu39	28	14	0	0	0	0	0	0	0	20	0	0	4452	0	0	0	33	0	0	0	195	26	0	0	8062	0	15	0	59	9	0	0	45	0	15	0	774	6191	1	0	14	118	0	0	130	13575	0	0	24	22	0	0	15	444	0	2	2	71	0	0	0	46	0	274	8	0	0	1	684	3	0	0	22905	0	0	231	83	0	0	9	44	0	0	0	158	0	140	0	0	14	75629	0	28	2	462	4465	0	0	0	18	5	171	1	0	0	26	0
Motu41	0	85	582	0	0	0	327	0	0	26	0	0	0	0	0	0	0	0	3	0	0	0	148	0	0	0	110261	0	0	1	196	0	0	0	26954	0	1	5	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	70	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	2335	0	0	0	1248	0	0
Motu106	4	0	0	0	0	0	89	0	113050	0	0	0	9472	0	0	0	61	45	0	1	83	15	0	1	1	8397	0	0	1	0	0	0	75	0	0	193	111	144	7	0	45	113	67	0	295	112	0	0	52	17	201	0	24	45	305	0	13	61	48	0	0	20556	0	0	0	128	0	0	0	40	0	0	0	0	0	0	0	2	1	0	31	0	0	0	0	1	0	0	191	0	0	0	0	0	0	0	1	283	0	0	0	40	0	0	0	0	0
Motu42	91	0	0	0	0	0	0	0	39	0	0	0	5425	0	0	32	52	0	0	0	80	0	0	0	186	0	0	0	234	0	0	0	75	0	0	0	84	0	20	0	24	0	0	1	30	0	0	0	38	0	0	0	18	0	0	0	45	0	0	0	0	0	0	2	0	0	0	0	0	42	0	175	0	0	0	58234	0	0	0	0	0	0	0	311	0	0	1	2248	0	0	275	1536	0	0	0	0	0	8473	29432	0	0	15564	23564	9670	0	144	0
Motu43	15	0	119	0	2	0	83	0	0	0	4	4	87	0	0	0	256	0	11	358	128	9370	0	1	57	3	201	0	18	38	64	0	1479	0	135	1	42	238	41	0	49	428	0	0	37	143	2847	1	4947	13	3	0	11	51	5	0	230	50	2	2	11820	35	60	1	275	1	0	132	41	0	0	144	0	769	1497	28830	0	0	1616	0	1	8	55780	151	89	18	0	237	5	3	149	84	0	0	0	0	311	0	0	0	12018	35	0	0	24606	130	359
Motu35	0	4	0	4340	0	0	0	2047	0	0	0	0	0	0	9	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	154760	0	0	0	0	0	19	0	7	0	5	0	4	0	923	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Motu36	6430	17	128	0	628	0	100	0	19203	12	0	1024	11479	0	0	0	112	0	0	1371	6052	16	4	248	553	86	18733	21251	7282	0	56	0	49	0	20297	13765	716	176	7	0	76	69	1	32	591	9345	0	246	114	11	2	0	58	281	88	193	5	34	0	2440	0	24	0	0	3	3801	90	6	4	8	0	0	4	15944	52	0	0	3	1	0	0	1	0	0	0	0	0	0	3	5	0	0	0	8	0	0	49	13	0	0	488	893	0	0	310	163	0
Motu100	0	497	55	0	0	9	506	0	0	9723	8	0	0	39	0	0	0	349	15	0	0	975	44	0	0	0	679	0	0	367	19	0	0	0	231	0	0	31288	0	0	0	16720	0	0	0	48035	0	0	0	146	0	0	0	1096	0	0	0	351	0	0	0	3006	0	0	0	0	0	0	2818	0	0	0	448	0	0	0	124	0	0	0	41792	0	0	0	699	0	0	0	0	0	0	0	70	0	0	0	12223	0	0	0	504	0	0	0	279	0	0
Motu34	0	1721	158	0	2563	1	98	0	0	5	0	59130	123	8	0	23	12398	1	12	2	84	0	4	1	0	18178	460	13691	0	101	78	0	0	53	134	178	89	68	0	0	38	94	167	0	47	10	0	347	70	0	3346	0	36	0	1189	0	0	0	121	81	34	0	0	0	0	6608	2	0	33	0	0	0	0	1211	3	0	0	0	2	0	0	0	1	0	47	18	0	0	604	0	0	0	0	0	0	0	38	0	0	1	20756	0	0	3742	33339	20	2
Motu30	589	261	0	0	0	24852	0	0	255	9317	0	0	7264	94	0	0	3736	66	3	0	386	0	0	0	365	0	2	0	1413	216	582	0	7	0	195	0	1250	0	120	0	33	0	0	8	542	2	2760	0	55	88	0	0	37	45	0	18598	9	0	0	0	3	0	5	1	3	0	0	15	0	1204	0	123	11	0	0	26125	0	5905	0	0	0	44	0	226	0	725	0	58682	0	590	306	100	34	13547	0	251	0	0	20	0	1	783	0	0	3	441	0
Motu31	0	21	36	0	90628	0	37	0	616	0	3	2686	3	0	0	0	16	0	27	6	14	11	4868	469	0	5	16587	1035	4	11	19	0	0	0	37	3	1373	13479	0	0	5	134	2	0	2	6814	0	0	4	27	0	0	2	70	1	0	0	54	0	2	0	83	0	83	0	1421	1	2	12	0	0	194	0	2094	2	298	0	0	664	0	0	0	0	50399	0	0	0	372	437	0	0	142	0	2	0	0	9	0	0	0	394	0	0	0	107	0	6
Motu28	0	3	25965	0	119	0	25	0	8090	5	0	2	38520	146	0	0	14444	14	0	0	254	0	0	66	2	150	41	0	7	4482	15	0	0	0	22	0	794	43	146	0	49	0	64	0	107	2	704	0	148	0	289	0	61	0	81	0	371	217	24	0	3215	0	1	61	19	0	0	52	31	566	0	22	0	0	0	2312	87	9	79	0	1	7	0	40	0	296	34	34873	6888	31	57725	21	0	3624	97	0	9	32	6	0	159	100	0	0	57	52	0
Motu29	0	0	0	0	2	0	6	0	0	0	0	1	10	0	0	0	7	4	11	181	7	21	0	1	0	1	0	2	0	0	0	0	0	0	0	0	14	216	0	0	5	28115	0	46	6	221	0	3	1484	66	1	0	5	80	3	70390	0	66	0	0	0	9666	0	0	0	0	0	0	0	0	0	0	0	448	24393	0	0	0	1780	0	10	0	144	0	13	0	0	130	2	0	0	79	0	0	0	39	0	0	51968	0	0	0	25479	19	35	0	180
Motu32	0	0	0	0	0	1	0	0	0	0	0	0	21	0	0	0	15	0	36	0	43	110	0	0	5	64	0	0	0	0	0	0	0	0	0	0	20	902	9	0	12	210833	2670	0	9	694	4234	0	21	349	86	0	4082	398	58	0	0	342	15	0	0	197	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	29
Motu76	1535	8	0	0	744	2	15	0	5698	8	0	3	5406	10	0	0	57098	3549	7	558	30095	5	0	34295	370	1	0	0	1070	19	0	0	54	0	0	694	2064	48	153	0	3870	12838	3	0	905	23	543	1128	1910	19	1	6	194	12	1	0	28	15	0	444	189	77	7969	66	111	0	159	37	0	145	0	0	0	2	0	0	0	42	248	0	19	179	0	0	40	938	59	0	246	514	154	0	0	6897	45579	0	0	14	0	0	1	1296	0	0	32	611	0
Motu71	470	685	383	0	1195	36	242	0	0	331	11	473	26619	22372	0	0	8256	317	54	270	2099	15	8261	670	2996	809	12264	1378	66	11864	25	0	103	1	14200	1648	778	5315	31	0	10169	122	98	0	619	5200	21	453	1671	23	415	0	92	253	573	2	3629	401	37	11694	759	12692	2	0	17738	17190	52	4962	12740	303	0	11	137	384	1	10491	210	38	148	2	125	30	0	40	55	4452	0	74	9401	275	79	19	11	75	0	2239	17	0	0	4	671	295	0	0	147	173	1
Motu26	697	902	9	268	4101	43214	9	92	310	574	1778	22745	1754	1968	3717	0	1259	449	783	1549	157	20	600	11292	208	38	7	38010	92	13304	223	4084	84	4413	1	2662	116	96	1242	6	16	876	1	1	62	13	2945	5591	131	257	103	136	20	8	462	1	12	13	0	44938	16	13	46	20	16	2469	388	10	80	190	1	94	17	1532	9	16701	20	153	69	1788	2058	362	0	5319	292	1083	6	202	84	147	85	81	89	2421	1	15	8	1	0	1	71	193	0	2	6	2594	1
