	id1	id10	id100	id102	id106	id109	id11	id114	id115	id117	id118	id12	id123	id125	id13	id130	id131	id132	id133	id134	id135	id136	id137	id138	id14	id141	id144	id146	id147	id148	id149	id157	id16	id160	id161	id164	id166	id171	id174	id176	id178	id182	id183	id185	id187	id188	id189	id19	id196	id198	id199	id2	id20	id201	id202	id203	id204	id205	id207	id208	id209	id21	id210	id211	id216	id218	id220	id224	id226	id227	id231	id232	id237	id239	id240	id248	id249	id25	id250	id251	id253	id254	id258	id259	id26	id260	id262	id264	id265	id269	id27	id272	id276	id277	id278	id279	id282	id283	id284	id285	id286	id287	id289	id29	id290	id291	id293	id294	id295	id296	id299	id304	id306	id307	id308	id309	id31	id322	id323	id328	id330	id331	id333	id335	id341	id348	id351	id354	id355	id359	id360	id37	id38	id381	id387	id389	id394	id395	id396	id397	id398	id399	id401	id406	id407	id43	id45	id46	id48	id50	id51	id52	id53	id6	id60	id61	id66	id67	id68	id70	id71	id72	id73	id75	id78	id79	id84	id86	id9	id97
id216	0	0.8748	0	0	0	-0.8392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8202	0	0	-0.8509	0	0	0	0	0	-0.8378	0	-0.7782	0	0	-0.8462	-0.8314	0	0	0	0	0.8655	0	0.8835	0.942	0	0.9147	0.855	0	0	0	-0.8502	0	0	0.8621	0	0.8967	0	0	0	0.9421	0	0	0	0.8476	0	0.8182	0.8324	0	0.8612	0.8436	0	0	0.9138	0	0.9168	-0.8436	-0.8303	0	0.7637	0.8044	0	0.7924	0	-0.8389	0	0	0.8539	0	0	0	0	0	0	0.7688	0.8376	0	0	-0.8414	0	-0.7554	0	0	0	0	0	-0.8251	0	0	0.8852	0	0.8877	-0.8565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8765	0	0	-0.8687	-0.8374	0	0	0	0	0	0	0	0	0	0	0	0	0.8432	0
id218	0	0.8404	0.8274	0	0	-0.8585	0	0	0	0	0	0	0	0	0	0	0	0	0.8918	0	0	0	0	0	0	0	0	0	0	0	0	-0.7784	0.9091	0	-0.7756	0	0	-0.8072	-0.8087	0	0.8708	0.8073	0	0	0	0.8863	0	0	0	0	-0.916	0.9467	-0.7684	0	0	0	0	0	0	0.9094	-0.8878	0	0	0.8956	0.8182	0	0	0	0.8505	0.8831	0	0	0	0	0.8626	0	-0.8673	0.8158	0	0	0	0.818	0	-0.9064	0	0	0.8114	0	0	0	0	0	0	0	0.8622	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8672	0	0	-0.8355	0	0	0.8453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8419	0	0	0	0	0	0	0	0	0	0	0	0	0.7994	0	0	0	0	0	0	-0.817	0	0	-0.8831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id220	0	0	0	0	0	-0.8252	0	0	0	0	0	0.8827	0	0	0.8699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.82	0.874	0	0	0	0	-0.8067	-0.7481	0	0.8989	0.7822	0.8612	0.8581	0	0.9021	0	0.9145	0.8526	-0.7592	-0.9151	0.7806	-0.7854	0	0	0.8982	0	0	0	0.9159	0	0	0	0.899	0.8324	0	0	0	0.8802	0.9274	0	0	0	0	0.9272	-0.8549	-0.8602	0	0.8914	0.8192	0	0.8554	0	-0.848	0	0	0.8802	0	0	0	0	0	0	0.7875	0.8719	0	0	0	0	-0.7963	0	0	0	0	0	-0.7638	0	0.874	0	0	0	-0.8746	0	0.7992	0.8224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.857	0	0	-0.8504	-0.7906	0	0	0	0	-0.7133	0	0	0	0.8184	0	0	0	0	-0.8356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id224	0	0	0	0	0	0	0	0	0	0.7202	0	0	0	0	0	0	0	0	0	0.7233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7076	0	0	0	0	0	0	-0.7478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7064	0	0	0	0	0	0	0	0	0	0	0
id226	0	0	0	0	0	-0.789	0	0	0	0	0	0.8499	0	0	0	0	0	0	0.8767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8228	0	0	0	0	0	0	0	0.9136	0	0.8043	0.8792	0	0.9121	0.7478	0.8624	0.92	0	-0.891	0.8526	0	0	0	0.92	0	0	0	0.8946	0	0	0	0.9218	0.8612	0.8505	0.8802	0	0	0.8824	0	0	0.872	0	0.9088	-0.8912	-0.8926	0	0.8147	0.844	0	0.8566	0	-0.9061	0	0	0.9074	0	0	0	0	0	0	0	0.8555	0	0	0	0	-0.742	0	0	0	0	0	0	0	0.8396	0.8167	0	0	-0.9019	-0.8005	0	0.8648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8178	0	0	-0.8191	-0.7912	0	0	0	0	0	0	0	0	0	0	-0.798	0	0	-0.8249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id227	0	0	0	0	0	-0.8851	0	0	0	0	0	0.8467	0	0	0.8401	0	0	0	0.8638	0	0	0	0	0	0	0	0	0	0	0	0	-0.8798	0.9196	0	0	0	0	-0.8927	-0.8112	0	0.9712	0.7974	0.8872	0.8135	0	0.9309	0	0.8672	0	0	-0.9535	0.8135	-0.8579	0	0	0.8684	0	-0.7441	0	0.9438	-0.8501	0	0	0.9175	0.8436	0.8831	0.9274	0	0.8824	0	0	0	0	0	0.9603	-0.8273	-0.8476	0	0.8636	0	0	0.8321	0	-0.8516	0	0	0.8366	0	0	0	0	0	0	0.7759	0.9241	0	0	0	0	-0.7609	0	0	0	0	0	0	0	0.8739	0.8679	0	0.8328	-0.8807	0	0	0.8484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8415	0	-0.815	-0.9054	-0.8335	0	0	0	0	0	0	0	0	0	0	0	0	0.7779	0
id231	0	0	0	0	0	0	0.8045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8284	0.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8221	0	0	0	0	0	0	0	0	0	0	0	0	-0.8393	-0.8224	-0.8119	-0.8395	-0.8552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id237	0	0	0	0	0	-0.786	0	0	-0.7948	0	0	0	0	0	0	0	0	0	0	0	-0.8017	0	0	-0.9079	0	0	0	0	0	-0.8658	0	0	0	0	-0.8703	-0.8882	0	0	0	0	0.867	0	0	0.9219	0	0.9076	0.8537	0	0	0	-0.8362	0.8399	0	0	0	0.9178	0	0	0	0.8767	0	0	0	0.8182	0.9138	0	0	0	0.872	0	0	0	0	0	0.8883	-0.9035	-0.8644	0	0	0.8134	0	0	0	-0.8369	0	0	0	0	0	0	0	0	0	0.7721	0.8398	0	0	0	0	0	0	0	0	0	0	-0.8313	0	0	0.9045	0	0	-0.8689	0	0	0.7993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9026	0	-0.8314	0	0	0	0	0	0	-0.8065	0	0	0	0	0	0	0	0	0
id239	0	0	0	0	0	0	0	-0.7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id240	0	0	0	0	0	-0.8815	0	0	0	0	0	0.8738	0	0	0.8442	0	0	0	0.8492	0	0	0	0	-0.8107	0	0	0	0	0	0	0	-0.8636	0.8943	0	0	0	0	-0.8897	0	0	0.9737	0.8151	0.9047	0.9021	0	0.9561	0.8143	0.8911	0.8378	0	-0.9503	0.8251	-0.8193	0.835	0	0.9092	0	0	0	0.9713	0	0	0	0.9127	0.9168	0.8626	0.9272	0	0.9088	0.9603	0	0	0.8883	0	0	-0.8833	-0.874	0	0.8468	0	0	0.8419	0	-0.8691	0	0	0.8727	0	0	0	0	0	0	0.8225	0.9128	0	0	0	0	0	0	0	0	0	0	-0.8137	0	0.8543	0.9027	0	0.8722	-0.9047	0	0	0.8512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7962	0	0	0	0	0	-0.8183	0	0	0	0	0	0	0	0	0	0	0	-0.8879	0	0	-0.9156	-0.8529	0	0	0	0	0	0	0	0	0	0	0	0	0.8132	0
id248	0	0	0	0	0	0.7991	0	0	0	0	0	-0.933	0	0	0	0	0	0	-0.8503	0	0	0	0	0.8413	0	0	0	0	0	0.8367	0	0	0	0	0.8311	0.8307	0	0.8287	0.8124	0	-0.8553	0	0	-0.8575	0	-0.8672	0	-0.8626	-0.9224	0	0.9077	-0.8368	0	0	0	-0.9364	0	0	0	-0.8617	0	0	0	-0.8678	-0.8436	0	-0.8549	0	-0.8912	-0.8273	0	0	-0.9035	0	-0.8833	0	0.9676	0	-0.7865	-0.8805	0	-0.8465	0	0.9297	0	0.7943	-0.8818	0	0	0	0	0	0	0	-0.8351	0	0	0	0	0.816	0	0	0	0	0	0.8051	0	0	0	0	0	0.9698	0.8488	-0.8288	-0.8704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8195	0	0	0	0.9129	0.867	0	0.921	0.805	0	0	0	0	0	0	0	0	0	0	0.8378	0	0.8534	0.8101	0	0	0	0	0	0	0	-0.8426	0	0	0	0	0	0	0
id249	0	0	0	0	0	0.8009	0	0	0	0	0	-0.94	0	0	-0.8109	0	0	0	-0.8752	0	0	0	0	0.8288	0	0	0	0	0	0.8238	0	0.7922	-0.873	0	0.8332	0.7864	0	0.8043	0.7913	0	-0.8489	0	0	-0.8224	0	-0.8829	0	-0.8201	-0.936	0	0.9371	-0.8778	0.7839	0	0	-0.9352	0	0	0	-0.8833	0	0	0	-0.8823	-0.8303	-0.8673	-0.8602	0	-0.8926	-0.8476	0	0	-0.8644	0	-0.874	0.9676	0	0	-0.7902	-0.8579	0	-0.8518	0	0.9542	0	0.8537	-0.9088	0	0	0	0	0	0	0	-0.8507	0	0	0	0	0.7769	0	0	0	0	0	0	0	-0.8108	0	0	0	0.959	0.8328	0	-0.8695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9078	0.8267	0.8116	0.8925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8432	0	0	0	0	0	0	0.7994	-0.8246	0	0	0	0	0	0	0
id25	0	0.8396	0	0	0	-0.7503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7919	0	0	0	0	0	-0.7656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8077	0.7871	0	0.8158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8372	0	0	0	0	0	0	0	0	0	0	0	0	0.8016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id250	0	0	0	0	0	-0.7495	0	0	0	0	0	0.788	0	0	0.8017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.76	0.8338	0	0	0	0	-0.7679	0	0	0.8494	0	0.7941	0.7881	0	0.8225	0	0.8337	0.7883	0	-0.8626	0	-0.714	0	0	0.8143	0	0	0	0.826	0	0	0	0.8315	0.7637	0	0.8914	0	0.8147	0.8636	0.7029	0	0	0	0.8468	-0.7865	-0.7902	0	0	0.7534	0	0.8018	0	0	0	0	0.7889	0	0	0	0	0	0	0	0.842	0	0	0	0	0	0	0	0	0	0	0	0	0.809	0.7247	0	0	-0.8185	0	0.7496	0.7741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7879	0	0	-0.7784	-0.7472	0	0	0	0	0	0	0	0	0.8043	0	0	0	0	-0.8003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id251	0	0	0	0	0	0	0	0	0	0	0	0.8388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7664	0	0	0	0	0	0	0	0	0.8553	0	0.804	0	0.8426	0.839	0	0	0	0	0	0	0.8778	0	0	0	0	0	0	0	0.7772	0.8044	0	0.8192	0	0.844	0	0	0	0.8134	0	0	-0.8805	-0.8579	0	0.7534	0	0	0.7873	0	-0.8436	0	-0.7919	0.8928	0	0	0	0	0	0	0	0	0	0	0	0	-0.7687	0	0	0	0	0	0	0	0	0	0	0	-0.8455	-0.8007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8814	-0.8761	-0.8241	-0.8971	-0.8485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7957	0	0	0	0	0	0	0	0.8631	0	0	-0.7898	0	0	0	0	0	0	0	0	0	0	0	0	0.8781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id254	0	0	0	0	0	-0.7582	0	0	0	0	0	0.8112	0	0	0	0	0	0	0.8198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8263	0	0	0	0	0	0	0	0	0	0.7964	0.7792	0	0.8551	0	0.8305	0.8442	0	-0.8342	0.7888	0	0	0	0.8517	0	0	0	0.8575	0	0	0	0.8751	0.7924	0.818	0.8554	0	0.8566	0.8321	0	0	0	0	0.8419	-0.8465	-0.8518	0	0.8018	0.7873	0	0	0	-0.8882	0	-0.8053	0.8373	0	0	0	0	0	0	0	0.8225	0	0	0	0	0	0	0	0	0	0	0	0	0.7962	0	0	0	-0.8618	-0.7773	0	0.8412	0	0	0	0	0	0	0	0	0	0	0	-0.7041	0	0	0	0	0	0	0	0	0	-0.8345	0	-0.7626	-0.8144	-0.8214	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id259	0	-0.8822	0	0	0	0.8312	0	0	0	0	0	-0.8574	0	0	0	0	0	0	-0.9032	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8953	0	0.8025	0.7798	0	0	0.865	0	-0.8597	0	0	0	0	-0.8748	0	0	-0.9572	0	0.9213	-0.8878	0.7794	0	0	-0.9146	0	0	0	-0.896	0	0	0	-0.9374	-0.8389	-0.9064	-0.848	0	-0.9061	-0.8516	0	0	-0.8369	0	-0.8691	0.9297	0.9542	0	0	-0.8436	0	-0.8882	0	0	0	0.8654	-0.8874	0	0	0	0	0	0	0	-0.8204	0	0	0	0	0.763	0	0	0	0	0	0	0	0	0	0	0	0.9576	0.8249	0	-0.8928	0	0	0	0	0	0	0	0	0	0	0	0.7392	0	0	0	0	0.7872	0	0	0	-0.7107	0.9015	0	0.8233	0.8714	0.8819	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8725	0.7865	0	0	0	0	0	0	-0.825	0	0	0	0	0	0	0
id26	0	0	0	0	0	0	0	0	0	0.8173	0	0	0	0	0	0	0	0.8281	0	0.8142	0	0	0	0	0	0	0	0	0	0	0.8064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8616	0	0	0	0	0.7948	0	-0.9161	0	0	0	0	0	0	0.7618	0	0	0	0	0	0	0	0	0	0	0	0	-0.8153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7554	0	0	0	0	0	0	0	0	0	0.8273	0.7641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7975	0	0.7855	0	0	0	0	0	0	0	0	0	0	0	0.8814	0	0	0	0	0	0	0	0	0	0.7813	0
id260	0	-0.8143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8307	0	0	0	0	0	0	-0.7759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7943	0.8537	0	0	-0.7919	0	-0.8053	0	0.8654	0	0	-0.7924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8416	0.7624	0	0	0	0	0	0	0	0	0	0	-0.7831	0	0	0	0	0	0	0	0	0	0	0	0	0.8161	0	0.8619	0.7996	0.8113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id262	0	0	0	0	0	-0.7762	0	0	0	0	0	0.872	0	0	0	0	0	0	0	0	0	0	0	-0.8157	0	0	0	0	0	-0.7769	0	0	0.8312	0	-0.8248	-0.7784	0	0	0	0	0	0.7583	0.8041	0.874	0	0.8865	0.7293	0.8317	0.8719	0	-0.8634	0.801	0	0	0	0.9329	0	0	0	0.8819	0	0	0	0.8865	0.8539	0.8114	0.8802	0	0.9074	0.8366	0	0	0	0	0.8727	-0.8818	-0.9088	0	0.7889	0.8928	0	0.8373	0	-0.8874	0	-0.7924	0	0	0	0	0	0	0	0	0.8649	0	0	0	0	-0.738	0	0	0	0	0	0	0	0.776	0	0	0	-0.8778	0	0.7775	0.8125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.843	0	-0.7705	-0.839	-0.7948	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7404	0	0	0.8657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id277	0	0	0	0	0	-0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7766	0	0	0.8149	0	0	0.792	0	0.8158	0	0.7428	0	0	0	0	0	0.7801	0	0.7838	0	0	0	0.8254	0	0	0	0.7243	0.7688	0	0.7875	0	0	0.7759	0	0	0.7721	0	0.8225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7584	0	0	0	0	0	0	0	0	0	0	-0.7628	0	0	0	0	0.7561	0	0	0.713	0.7038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8053	0	0	-0.7631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id278	0	0	0	0	0	-0.8295	0	0	0	0	0	0.8046	0	0	0.8137	0	0	0	0.8002	0	0	0	0	-0.8119	0	0	0	0	0	-0.7892	0	-0.8047	0.8344	0	-0.7785	-0.7589	0	-0.8464	-0.734	0	0.9119	0.812	0.8516	0.847	0	0.9207	0.7892	0.8054	0	0	-0.9059	0.8351	-0.763	0	0	0.9149	0	0	0	0.9245	-0.8276	0	0	0.8578	0.8376	0.8622	0.8719	0	0.8555	0.9241	0	0	0.8398	0	0.9128	-0.8351	-0.8507	0	0.842	0	0	0.8225	0	-0.8204	0	0	0.8649	0	0	0	0	0	0	0.7584	0	0	0	0	0	-0.7349	0	0	0	0	0	0	0	0	0.8626	0	0	-0.8352	0	0.8437	0.8491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808	0	-0.85	0	-0.8	-0.8537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7626	0
id279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
