Sample	allGfishSid	Value	SxR
HKSta2Aug	id217	18.83575884	HK_Aug
HKBea3Nov	id267	18.84984026	HK_Nov
SKBlu2Aug	id213	18.85714286	SK_Aug
SKSha3Nov	id348	18.85869565	SK_Nov
LTCMW1Aug	id357	18.85869566	LT_Aug
HKBea2Aug	id285	18.86792452	HK_Aug
HKSW1Nov	id289	18.86792453	HK_Nov
LTCC2Aug	id290	18.86792453	LT_Aug
LTPC1Aug	id290	18.86792453	LT_Aug
SKLKW1Aug	id293	18.86792453	SK_Aug
SKLKW2Aug	id293	18.86792453	SK_Aug
SKBlu1Feb	id285	18.86792453	SK_Feb
SKSha3May	id293	18.86792453	SK_May
SKSha1Nov	id294	18.86792453	SK_Nov
SKSha2Nov	id289	18.86792453	SK_Nov
LTPC2Aug	id226	18.88888889	LT_Aug
LTCMW1Nov	id226	18.88888889	LT_Nov
SKBlu1Nov	id338	18.88888889	SK_Nov
SKLKW1Nov	id307	18.88888889	SK_Nov
HKSta1Aug	id241	18.91891892	HK_Aug
HKSW1Aug	id309	18.96551724	HK_Aug
HKSta3Feb	id258	18.99641577	HK_Feb
SKLKW3Feb	id258	18.99641577	SK_Feb
HKBea2Aug	id133	19	HK_Aug
HKSta1Aug	id42	19	HK_Aug
HKSta2Aug	id253	19	HK_Aug
HKSta3Aug	id187	19	HK_Aug
HKSta3Aug	id66	19	HK_Aug
HKBea2Feb	id71	19	HK_Feb
HKSta1Feb	id51	19	HK_Feb
HKSta2Feb	id167	19	HK_Feb
HKSW1Feb	id191	19	HK_Feb
HKSW1Feb	id216	19	HK_Feb
HKBea1May	id52	19	HK_May
HKBea2May	id68	19	HK_May
HKBea3May	id130	19	HK_May
HKBea3May	id90	19	HK_May
HKSta1May	id240	19	HK_May
HKSta2May	id125	19	HK_May
HKSta3May	id24	19	HK_May
HKSta2Nov	id16	19	HK_Nov
LTCC1Aug	id96	19	LT_Aug
LTCC3Aug	id54	19	LT_Aug
LTCC3Aug	id98	19	LT_Aug
LTCMW1Aug	id32	19	LT_Aug
LTCMW2Aug	id304	19	LT_Aug
LTPC3Aug	id240	19	LT_Aug
LTPC3Aug	id70	19	LT_Aug
LTCMW1Feb	id42	19	LT_Feb
LTPC1Feb	id191	19	LT_Feb
LTPC1Feb	id36	19	LT_Feb
LTPC3Feb	id283	19	LT_Feb
LTCC1May	id13	19	LT_May
LTCMW3May	id102	19	LT_May
LTCMW3May	id130	19	LT_May
LTPC2May	id136	19	LT_May
LTPC3May	id119	19	LT_May
LTPC3May	id20	19	LT_May
LTCC3Nov	id179	19	LT_Nov
SKBlu2Aug	id147	19	SK_Aug
SKBlu2Aug	id68	19	SK_Aug
SKBlu3Aug	id14	19	SK_Aug
SKLKW1Aug	id134	19	SK_Aug
SKLKW1Aug	id2	19	SK_Aug
SKLKW1Feb	id99	19	SK_Feb
SKLKW3Feb	id298	19	SK_Feb
SKSha2Feb	id111	19	SK_Feb
SKSha3Feb	id12	19	SK_Feb
SKBlu1May	id10	19	SK_May
SKBlu1May	id24	19	SK_May
SKBlu1May	id67	19	SK_May
SKLKW1May	id1	19	SK_May
SKLKW1May	id28	19	SK_May
SKLKW2May	id67	19	SK_May
SKLKW2May	id72	19	SK_May
SKSha2May	id114	19	SK_May
SKSha2May	id57	19	SK_May
SKBlu1Nov	id211	19	SK_Nov
SKBlu3Nov	id14	19	SK_Nov
SKLKW1Nov	id44	19	SK_Nov
SKSha3Nov	id295	19	SK_Nov
HKBea2Feb	id206	19.0625	HK_Feb
HKBea2May	id206	19.0625	HK_May
SKLKW2Nov	id357	19.07608696	SK_Nov
HKBea2Nov	id248	19.1011236	HK_Nov
SKBlu1Nov	id180	19.16167665	SK_Nov
HKSW3May	id188	19.16666666	HK_May
LTPC2Aug	id189	19.16666666	LT_Aug
HKBea3May	id188	19.16666667	HK_May
SKLKW2Feb	id308	19.16666667	SK_Feb
LTPC1Feb	id266	19.16932907	LT_Feb
HKSta3May	id357	19.18478261	HK_May
HKSta2Nov	id350	19.18478261	HK_Nov
LTCC1Feb	id382	19.2	LT_Feb
LTCC2Feb	id389	19.2	LT_Feb
SKSha3Aug	id381	19.2	SK_Aug
SKLKW2Nov	id306	19.2	SK_Nov
LTCMW2Aug	id177	19.23076923	LT_Aug
HKSta2Aug	id294	19.24528302	HK_Aug
HKSW3Feb	id285	19.24528302	HK_Feb
HKBea2May	id290	19.24528302	HK_May
HKSW1May	id290	19.24528302	HK_May
SKLKW2Feb	id307	19.25925926	SK_Feb
LTCC2Feb	id218	19.3236715	LT_Feb
LTPC1Feb	id218	19.3236715	LT_Feb
LTCC3May	id287	19.33062098	LT_May
LTPC1Aug	id210	19.33333333	LT_Aug
LTCC1Aug	id355	19.34782609	LT_Aug
SKSha2Aug	id350	19.34782609	SK_Aug
HKSW1Feb	id206	19.375	HK_Feb
LTCC1Feb	id203	19.375	LT_Feb
LTPC1Nov	id201	19.375	LT_Nov
LTPC3Nov	id197	19.375	LT_Nov
SKSha3May	id203	19.375	SK_May
SKBlu3Feb	id360	19.40217391	SK_Feb
HKBea1May	id328	19.41176471	HK_May
LTCMW3Aug	id252	19.44444445	LT_Aug
HKBea3Aug	id182	19.46581197	HK_Aug
LTPC3Aug	id287	19.48608137	LT_Aug
LTPC1May	id266	19.48881789	LT_May
HKBea2Nov	id243	19.5	HK_Nov
LTCC1May	id282	19.5	LT_May
SKBlu3Feb	id183	19.5	SK_Feb
SKSha1May	id191	19.5	SK_May
SKBlu2Nov	id243	19.5	SK_Nov
SKLKW1Nov	id193	19.5	SK_Nov
LTPC3Nov	id251	19.51219512	LT_Nov
SKBlu3Feb	id233	19.52380952	SK_Feb
HKSW3May	id357	19.56521739	HK_May
LTCC3Aug	id355	19.56521739	LT_Aug
LTCC3Nov	id357	19.56521739	LT_Nov
SKLKW3May	id233	19.59241323	SK_May
HKSta2Aug	id247	19.6	HK_Aug
HKSW3Feb	id392	19.6	HK_Feb
SKBlu3Nov	id260	19.6	SK_Nov
HKSta1Aug	id378	19.61956522	HK_Aug
HKSW1Aug	id285	19.62264151	HK_Aug
HKSW3Nov	id294	19.62264151	HK_Nov
LTPC1Feb	id279	19.62264151	LT_Feb
SKSha3Aug	id285	19.62264151	SK_Aug
SKBlu1Nov	id279	19.62264151	SK_Nov
LTPC2Aug	id307	19.62962963	LT_Aug
LTCMW3Nov	id186	19.65811965	LT_Nov
HKSW2Aug	id194	19.65811966	HK_Aug
LTPC1Aug	id207	19.65811966	LT_Aug
LTCMW3May	id194	19.65811966	LT_May
SKLKW2Nov	id194	19.65811966	SK_Nov
LTPC3Aug	id350	19.67391304	LT_Aug
HKBea3Feb	id203	19.6875	HK_Feb
HKSta1May	id206	19.6875	HK_May
HKSta2May	id206	19.6875	HK_May
LTCC2Aug	id201	19.6875	LT_Aug
SKBlu1Aug	id201	19.6875	SK_Aug
SKSha3Nov	id201	19.6875	SK_Nov
LTCC2Aug	id287	19.70021413	LT_Aug
SKSha1Nov	id258	19.71326165	SK_Nov
LTPC1Aug	id295	19.78034682	LT_Aug
LTCMW3Aug	id355	19.7826087	LT_Aug
LTCMW3Aug	id199	19.8	LT_Aug
SKSha2Nov	id199	19.8	SK_Nov
LTCMW1Nov	id268	19.80830671	LT_Nov
HKSW1Aug	id239	19.81981982	HK_Aug
HKSta2May	id241	19.81981982	HK_May
HKSW1May	id241	19.81981982	HK_May
SKSha2Aug	id310	19.86970684	SK_Aug
SKLKW3Nov	id360	19.89130435	SK_Nov
LTPC2Aug	id205	19.92818672	LT_Aug
LTCMW1Feb	id350	19.94565217	LT_Feb
HKSW1May	id378	19.94565218	HK_May
HKBea1Aug	id214	20	HK_Aug
HKBea1Aug	id398	20	HK_Aug
HKBea1Aug	id57	20	HK_Aug
HKBea3Aug	id187	20	HK_Aug
HKBea3Aug	id394	20	HK_Aug
HKSta1Aug	id253	20	HK_Aug
HKSta2Aug	id381	20	HK_Aug
HKSta2Aug	id404	20	HK_Aug
HKSta3Aug	id398	20	HK_Aug
HKSW1Aug	id66	20	HK_Aug
HKSW3Aug	id113	20	HK_Aug
HKBea1Feb	id210	20	HK_Feb
HKBea1Feb	id237	20	HK_Feb
HKSta1Feb	id294	20	HK_Feb
HKSta1Feb	id84	20	HK_Feb
HKSta2Feb	id227	20	HK_Feb
HKSta3Feb	id240	20	HK_Feb
HKSta3Feb	id318	20	HK_Feb
HKSW1Feb	id16	20	HK_Feb
HKSW3Feb	id399	20	HK_Feb
HKBea1May	id12	20	HK_May
HKBea2May	id12	20	HK_May
HKBea2May	id166	20	HK_May
HKBea3May	id246	20	HK_May
HKSta1May	id157	20	HK_May
HKSta1May	id237	20	HK_May
HKSta2May	id290	20	HK_May
HKSW2May	id31	20	HK_May
HKBea1Nov	id96	20	HK_Nov
HKSta2Nov	id379	20	HK_Nov
HKSta3Nov	id144	20	HK_Nov
HKSW1Nov	id72	20	HK_Nov
HKSW3Nov	id237	20	HK_Nov
LTCC1Aug	id46	20	LT_Aug
LTCC3Aug	id13	20	LT_Aug
LTCC3Aug	id386	20	LT_Aug
LTCMW2Aug	id2	20	LT_Aug
LTCMW3Aug	id66	20	LT_Aug
LTPC2Aug	id396	20	LT_Aug
LTPC3Aug	id192	20	LT_Aug
LTCC1Feb	id13	20	LT_Feb
LTCC1Feb	id31	20	LT_Feb
LTCC2Feb	id382	20	LT_Feb
LTCC2Feb	id405	20	LT_Feb
LTCMW2Feb	id177	20	LT_Feb
LTCMW3Feb	id279	20	LT_Feb
LTPC3Feb	id147	20	LT_Feb
LTCC1May	id102	20	LT_May
LTCC1May	id169	20	LT_May
LTCC1May	id253	20	LT_May
LTCC2May	id118	20	LT_May
LTCMW1May	id319	20	LT_May
LTCMW3May	id123	20	LT_May
LTPC1May	id291	20	LT_May
LTPC2May	id394	20	LT_May
LTCC1Nov	id1	20	LT_Nov
LTCC1Nov	id231	20	LT_Nov
LTCC3Nov	id282	20	LT_Nov
LTCMW2Nov	id384	20	LT_Nov
LTCMW2Nov	id398	20	LT_Nov
LTPC1Nov	id4	20	LT_Nov
LTPC3Nov	id38	20	LT_Nov
SKBlu1Aug	id383	20	SK_Aug
SKBlu1Aug	id96	20	SK_Aug
SKBlu2Aug	id403	20	SK_Aug
SKBlu3Aug	id191	20	SK_Aug
SKLKW2Aug	id160	20	SK_Aug
SKLKW3Aug	id25	20	SK_Aug
SKSha1Aug	id319	20	SK_Aug
SKSha2Aug	id383	20	SK_Aug
SKBlu1Feb	id216	20	SK_Feb
SKBlu1Feb	id260	20	SK_Feb
SKBlu1Feb	id272	20	SK_Feb
SKBlu2Feb	id260	20	SK_Feb
SKBlu3Feb	id298	20	SK_Feb
SKLKW1Feb	id48	20	SK_Feb
SKLKW3Feb	id323	20	SK_Feb
SKSha1Feb	id148	20	SK_Feb
SKSha1Feb	id260	20	SK_Feb
SKSha2Feb	id36	20	SK_Feb
SKSha3Feb	id201	20	SK_Feb
SKSha3Feb	id237	20	SK_Feb
SKBlu2May	id13	20	SK_May
SKBlu2May	id298	20	SK_May
SKLKW1May	id341	20	SK_May
SKLKW2May	id20	20	SK_May
SKLKW2May	id227	20	SK_May
SKLKW2May	id396	20	SK_May
SKLKW2May	id398	20	SK_May
SKLKW2May	id403	20	SK_May
SKSha1May	id259	20	SK_May
SKSha2May	id169	20	SK_May
SKSha3May	id178	20	SK_May
SKSha3May	id20	20	SK_May
SKSha3May	id27	20	SK_May
SKBlu1Nov	id185	20	SK_Nov
SKBlu1Nov	id397	20	SK_Nov
SKBlu2Nov	id397	20	SK_Nov
SKLKW2Nov	id338	20	SK_Nov
SKSha1Nov	id226	20	SK_Nov
SKSha1Nov	id337	20	SK_Nov
SKSha2Nov	id231	20	SK_Nov
SKSha3Nov	id84	20	SK_Nov
LTCMW2Feb	id287	20.01199144	LT_Feb
LTCMW3May	id341	20.05434782	LT_May
SKBlu2Aug	id209	20.07828773	SK_Aug
SKSha1Nov	id185	20.125	SK_Nov
SKSha2Nov	id267	20.12779553	SK_Nov
SKBlu1Nov	id370	20.16304348	SK_Nov
HKSW2Nov	id292	20.16460905	HK_Nov
HKBea1Nov	id367	20.2173913	HK_Nov
LTPC1Nov	id254	20.23809524	LT_Nov
LTPC2Aug	id234	20.25316456	LT_Aug
LTPC3Feb	id203	20.3125	LT_Feb
LTCC3Nov	id201	20.3125	LT_Nov
LTPC3Nov	id201	20.3125	LT_Nov
SKLKW2Aug	id201	20.3125	SK_Aug
HKSW3Feb	id251	20.32520325	HK_Feb
SKSha2Feb	id251	20.32520325	SK_Feb
SKLKW1May	id251	20.32520325	SK_May
SKBlu3Nov	id257	20.32520325	SK_Nov
HKBea3May	id360	20.32608696	HK_May
LTCC3Feb	id293	20.37735849	LT_Feb
LTCC2May	id290	20.37735849	LT_May
SKSha3May	id360	20.38043478	SK_May
HKSW2May	id213	20.38095238	HK_May
LTCC2May	id217	20.39501039	LT_May
HKBea1Aug	id389	20.4	HK_Aug
LTCC2Feb	id387	20.4	LT_Feb
LTCC2May	id391	20.4	LT_May
LTCMW3May	id247	20.4	LT_May
SKBlu1Aug	id389	20.4	SK_Aug
SKSha3Aug	id392	20.4	SK_Aug
SKLKW2Nov	id389	20.4	SK_Nov
HKBea1Feb	id188	20.41666666	HK_Feb
SKSha2May	id341	20.4347826	SK_May
SKBlu2Nov	id267	20.44728434	SK_Nov
HKSta3Feb	id205	20.46678636	HK_Feb
SKBlu3Feb	id205	20.46678636	SK_Feb
HKBea1Nov	id243	20.5	HK_Nov
HKSW2Nov	id191	20.5	HK_Nov
LTPC3Aug	id184	20.5	LT_Aug
LTCC2Nov	id282	20.5	LT_Nov
SKSha1Feb	id291	20.5	SK_Feb
SKBlu1Nov	id242	20.5	SK_Nov
LTCMW3Feb	id207	20.51282051	LT_Feb
SKBlu2Feb	id207	20.51282051	SK_Feb
SKBlu3Feb	id207	20.51282051	SK_Feb
SKLKW2Feb	id182	20.51282051	SK_Feb
SKBlu2Nov	id194	20.51282051	SK_Nov
SKSha2Nov	id186	20.51282051	SK_Nov
HKBea1Nov	id186	20.51282052	HK_Nov
HKBea2Nov	id186	20.51282052	HK_Nov
HKSta2Nov	id223	20.57613169	HK_Nov
LTCC1May	id199	20.6	LT_May
LTCMW2Nov	id201	20.625	LT_Nov
SKSha1Feb	id201	20.625	SK_Feb
HKSW2Aug	id254	20.63492063	HK_Aug
LTPC1Feb	id254	20.63492063	LT_Feb
LTCMW3Feb	id205	20.64631957	LT_Feb
LTCC1Aug	id341	20.65217391	LT_Aug
SKSha2Aug	id355	20.65217391	SK_Aug
HKSW1Feb	id302	20.66666667	HK_Feb
SKLKW3Aug	id213	20.66666667	SK_Aug
SKSha1Feb	id354	20.70652174	SK_Feb
HKSta3Nov	id241	20.72072072	HK_Nov
SKLKW2May	id241	20.72072072	SK_May
HKBea1May	id241	20.72072073	HK_May
SKLKW3May	id241	20.72072073	SK_May
SKSha2Nov	id307	20.74074074	SK_Nov
HKSW2May	id272	20.75	HK_May
SKBlu1Feb	id289	20.75471698	SK_Feb
SKSha3Feb	id289	20.75471698	SK_Feb
SKSha2May	id360	20.76086957	SK_May
HKSW1Nov	id176	20.76923077	HK_Nov
LTCMW1Feb	id177	20.76923077	LT_Feb
SKBlu3Feb	id262	20.78651685	SK_Feb
HKSW1Feb	id258	20.78853047	HK_Feb
LTCC3Aug	id250	20.78853047	LT_Aug
SKLKW2Feb	id258	20.78853047	SK_Feb
HKBea1Aug	id247	20.8	HK_Aug
HKSW3Feb	id379	20.8	HK_Feb
LTCMW2Aug	id247	20.8	LT_Aug
LTPC1Feb	id382	20.8	LT_Feb
LTCMW2May	id382	20.8	LT_May
LTCC2Nov	id385	20.8	LT_Nov
LTCMW2Nov	id306	20.8	LT_Nov
SKLKW2Aug	id386	20.8	SK_Aug
SKBlu3May	id379	20.8	SK_May
SKLKW1Nov	id389	20.8	SK_Nov
HKBea3May	id355	20.81521739	HK_May
HKSta3Aug	id189	20.83333333	HK_Aug
HKSta3Nov	id308	20.83333333	HK_Nov
SKSha2Nov	id308	20.83333334	SK_Nov
HKSta3Aug	id360	20.86956521	HK_Aug
HKSta3Feb	id209	20.8755297	HK_Feb
HKSta2Nov	id278	20.92267423	HK_Nov
HKSta2Nov	id201	20.9375	HK_Nov
LTCC2Feb	id197	20.9375	LT_Feb
SKSha3Aug	id201	20.9375	SK_Aug
HKBea3Aug	id221	20.95238095	HK_Aug
HKSW1Nov	id350	20.97826087	HK_Nov
SKBlu2Nov	id367	20.97826087	SK_Nov
SKLKW3Nov	id355	20.97826087	SK_Nov
HKBea1Aug	id237	21	HK_Aug
HKBea3Aug	id160	21	HK_Aug
HKSta1Aug	id216	21	HK_Aug
HKSta2Aug	id43	21	HK_Aug
HKSta2Aug	id70	21	HK_Aug
HKSta2Aug	id82	21	HK_Aug
HKSW1Aug	id118	21	HK_Aug
HKSW1Aug	id227	21	HK_Aug
HKSW2Aug	id97	21	HK_Aug
HKBea2Feb	id227	21	HK_Feb
HKSta1Feb	id2	21	HK_Feb
HKSta3Feb	id31	21	HK_Feb
HKSW2Feb	id36	21	HK_Feb
HKSW3Feb	id227	21	HK_Feb
HKBea1May	id295	21	HK_May
HKBea2May	id148	21	HK_May
HKBea3May	id253	21	HK_May
HKSta1May	id211	21	HK_May
HKSta2May	id102	21	HK_May
HKSta2May	id220	21	HK_May
HKSW3May	id227	21	HK_May
HKBea2Nov	id37	21	HK_Nov
HKSta3Nov	id10	21	HK_Nov
HKSta3Nov	id152	21	HK_Nov
LTCC2Aug	id1	21	LT_Aug
LTCC3Aug	id235	21	LT_Aug
LTCMW2Aug	id119	21	LT_Aug
LTPC3Aug	id73	21	LT_Aug
LTCMW3Feb	id111	21	LT_Feb
LTCMW3Feb	id28	21	LT_Feb
LTPC1Feb	id111	21	LT_Feb
LTPC3Feb	id134	21	LT_Feb
LTPC1May	id21	21	LT_May
LTPC1May	id253	21	LT_May
LTPC3May	id98	21	LT_May
LTCC2Nov	id162	21	LT_Nov
LTCC2Nov	id166	21	LT_Nov
LTCC2Nov	id19	21	LT_Nov
LTCC3Nov	id242	21	LT_Nov
LTCMW3Nov	id185	21	LT_Nov
LTPC3Nov	id70	21	LT_Nov
SKLKW1Aug	id31	21	SK_Aug
SKLKW2Aug	id138	21	SK_Aug
SKLKW3Aug	id145	21	SK_Aug
SKLKW3Aug	id167	21	SK_Aug
SKSha3Aug	id32	21	SK_Aug
SKBlu1Feb	id75	21	SK_Feb
SKBlu2Feb	id106	21	SK_Feb
SKLKW1Feb	id135	21	SK_Feb
SKLKW2Feb	id96	21	SK_Feb
SKLKW3Feb	id183	21	SK_Feb
SKSha1Feb	id36	21	SK_Feb
SKSha3Feb	id16	21	SK_Feb
SKBlu1May	id102	21	SK_May
SKBlu1May	id283	21	SK_May
SKBlu3May	id4	21	SK_May
SKLKW1May	id133	21	SK_May
SKLKW2May	id130	21	SK_May
SKLKW2May	id27	21	SK_May
SKLKW2May	id31	21	SK_May
SKLKW2May	id51	21	SK_May
SKBlu1Nov	id100	21	SK_Nov
SKLKW1Nov	id14	21	SK_Nov
SKLKW2Nov	id134	21	SK_Nov
SKLKW2Nov	id52	21	SK_Nov
LTPC2Nov	id254	21.03174603	LT_Nov
SKBlu2Aug	id254	21.03174603	SK_Aug
SKBlu3Aug	id350	21.08695652	SK_Aug
LTPC2May	id217	21.10187111	LT_May
HKSW1Nov	id334	21.11111111	HK_Nov
SKSha1Aug	id337	21.11111111	SK_Aug
SKBlu1Feb	id226	21.11111111	SK_Feb
SKLKW3May	id337	21.11111111	SK_May
HKBea3May	id289	21.13207547	HK_May
LTCC2Feb	id294	21.13207547	LT_Feb
LTPC1May	id294	21.13207547	LT_May
SKSha1Feb	id285	21.13207547	SK_Feb
SKLKW2Aug	id359	21.14130435	SK_Aug
SKSha3Aug	id365	21.14130435	SK_Aug
HKSta1May	id258	21.1469534	HK_May
LTPC2May	id250	21.14695341	LT_May
SKBlu3Nov	id295	21.15606936	SK_Nov
SKBlu1Aug	id357	21.19565217	SK_Aug
LTPC1Aug	id247	21.2	LT_Aug
LTCMW1Feb	id259	21.2	LT_Feb
LTPC1May	id388	21.2	LT_May
LTPC3May	id379	21.2	LT_May
LTPC3May	id381	21.2	LT_May
SKSha1May	id381	21.2	SK_May
SKLKW2Nov	id295	21.20231214	SK_Nov
HKSW2Aug	id238	21.21212121	HK_Aug
HKSW1Nov	id206	21.25	HK_Nov
LTCC3Nov	id264	21.25	LT_Nov
SKLKW1Aug	id357	21.25	SK_Aug
SKSha1May	id203	21.25	SK_May
HKBea2Feb	id209	21.29569776	HK_Feb
SKBlu2Feb	id355	21.30434782	SK_Feb
LTCC1Aug	id350	21.30434783	LT_Aug
HKBea3May	id262	21.34831461	HK_May
HKBea3Aug	id355	21.35869565	HK_Aug
SKBlu2Feb	id360	21.35869566	SK_Feb
LTCMW1Feb	id205	21.36445243	LT_Feb
LTCC2May	id194	21.36752137	LT_May
LTCMW2Nov	id194	21.36752137	LT_Nov
LTCMW2Aug	id309	21.37931035	LT_Aug
HKBea3Nov	id397	21.42857142	HK_Nov
HKSta1Aug	id398	21.42857143	HK_Aug
HKBea1May	id405	21.42857143	HK_May
HKBea1Nov	id254	21.42857143	HK_Nov
HKSW1Nov	id319	21.42857143	HK_Nov
HKSW3Nov	id393	21.42857143	HK_Nov
LTCC1Aug	id407	21.42857143	LT_Aug
LTCMW1Feb	id252	21.42857143	LT_Feb
LTPC1May	id397	21.42857143	LT_May
LTCC3Nov	id407	21.42857143	LT_Nov
SKLKW2Feb	id397	21.42857143	SK_Feb
SKLKW3Feb	id398	21.42857143	SK_Feb
SKBlu1May	id396	21.42857143	SK_May
SKBlu2May	id396	21.42857143	SK_May
SKBlu1May	id341	21.46739131	SK_May
LTCMW3May	id298	21.47619048	LT_May
LTCMW1Nov	id307	21.48148148	LT_Nov
HKBea2Aug	id282	21.5	HK_Aug
HKSta1Aug	id240	21.5	HK_Aug
HKSW2May	id240	21.5	HK_May
LTPC1Aug	id184	21.5	LT_Aug
LTCMW2May	id183	21.5	LT_May
SKSha3Nov	id291	21.5	SK_Nov
HKSta2Nov	id250	21.50537634	HK_Nov
HKSta2Nov	id277	21.50943396	HK_Nov
LTCC3Feb	id285	21.50943396	LT_Feb
LTPC3Feb	id293	21.50943396	LT_Feb
LTCC1May	id279	21.50943396	LT_May
LTCMW3Nov	id294	21.50943396	LT_Nov
SKSha2Feb	id285	21.50943396	SK_Feb
SKLKW1Nov	id277	21.50943397	SK_Nov
SKBlu1Aug	id370	21.52173913	SK_Aug
SKSha2Nov	id180	21.55688623	SK_Nov
LTPC3Aug	id355	21.57608696	LT_Aug
HKBea3Aug	id259	21.6	HK_Aug
HKSW2Aug	id383	21.6	HK_Aug
LTCC3Nov	id381	21.6	LT_Nov
HKSta2Nov	id241	21.62162162	HK_Nov
SKBlu3Feb	id189	21.66666666	SK_Feb
HKSta2Feb	id318	21.66666667	HK_Feb
LTCC3Aug	id313	21.66666667	LT_Aug
SKBlu3Aug	id315	21.66666667	SK_Aug
HKSW3Feb	id341	21.68478261	HK_Feb
LTCMW3May	id272	21.75	LT_May
SKBlu2Nov	id331	21.76470588	SK_Nov
HKSta3Aug	id217	21.76715177	HK_Aug
HKBea3May	id199	21.8	HK_May
SKBlu3May	id199	21.8	SK_May
LTCMW3Feb	id252	21.82539682	LT_Feb
HKSta2Feb	id254	21.82539683	HK_Feb
SKBlu2Nov	id250	21.86379928	SK_Nov
SKLKW1Aug	id203	21.875	SK_Aug
HKBea1May	id290	21.88679245	HK_May
HKSta3Nov	id294	21.88679245	HK_Nov
LTCC1Nov	id294	21.88679245	LT_Nov
SKSha2Nov	id296	21.88679245	SK_Nov
HKSW2Aug	id284	21.88679246	HK_Aug
SKBlu2Feb	id296	21.88679246	SK_Feb
HKSta3Aug	id350	21.90217392	HK_Aug
HKBea2Aug	id214	21.9047619	HK_Aug
LTCMW3Nov	id232	21.9047619	LT_Nov
HKBea3Nov	id262	21.91011236	HK_Nov
SKLKW1Feb	id262	21.91011236	SK_Feb
SKBlu3May	id248	21.91011236	SK_May
LTCC3May	id251	21.95121951	LT_May
LTCMW3Nov	id257	21.95121951	LT_Nov
HKBea3May	id352	21.95652174	HK_May
SKLKW1May	id365	21.95652174	SK_May
SKSha3May	id341	21.95652174	SK_May
HKBea1Aug	id27	22	HK_Aug
HKBea2Aug	id67	22	HK_Aug
HKBea3Aug	id12	22	HK_Aug
HKBea3Aug	id28	22	HK_Aug
HKSta1Aug	id20	22	HK_Aug
HKSta1Aug	id70	22	HK_Aug
HKSta3Aug	id100	22	HK_Aug
HKSta3Aug	id259	22	HK_Aug
HKSta3Aug	id291	22	HK_Aug
HKSW1Aug	id247	22	HK_Aug
HKSW1Aug	id36	22	HK_Aug
HKSW2Aug	id282	22	HK_Aug
HKBea1Feb	id29	22	HK_Feb
HKBea2Feb	id8	22	HK_Feb
HKBea3Feb	id164	22	HK_Feb
HKBea3Feb	id298	22	HK_Feb
HKSta1Feb	id171	22	HK_Feb
HKSta1Feb	id216	22	HK_Feb
HKSta2Feb	id129	22	HK_Feb
HKSta3Feb	id66	22	HK_Feb
HKSW1Feb	id128	22	HK_Feb
HKSW2Feb	id72	22	HK_Feb
HKSW3Feb	id24	22	HK_Feb
HKBea2May	id146	22	HK_May
HKBea2May	id160	22	HK_May
HKBea2May	id161	22	HK_May
HKBea2May	id191	22	HK_May
HKBea2May	id237	22	HK_May
HKSW1May	id22	22	HK_May
HKSW2May	id27	22	HK_May
HKSW2May	id46	22	HK_May
HKSta2Nov	id227	22	HK_Nov
LTCC1Aug	id94	22	LT_Aug
LTCC2Aug	id70	22	LT_Aug
LTCMW3Aug	id179	22	LT_Aug
LTPC2Aug	id85	22	LT_Aug
LTPC3Aug	id301	22	LT_Aug
LTCC1Feb	id11	22	LT_Feb
LTCC3Feb	id392	22	LT_Feb
LTCMW1Feb	id114	22	LT_Feb
LTCMW1Feb	id63	22	LT_Feb
LTCMW3Feb	id26	22	LT_Feb
LTPC1Feb	id12	22	LT_Feb
LTCC1May	id65	22	LT_May
LTCC1May	id72	22	LT_May
LTCC2May	id16	22	LT_May
LTCMW1May	id37	22	LT_May
LTCMW2May	id2	22	LT_May
LTPC3May	id104	22	LT_May
LTPC2Nov	id237	22	LT_Nov
SKBlu2Aug	id126	22	SK_Aug
SKSha2Aug	id20	22	SK_Aug
SKSha3Aug	id389	22	SK_Aug
SKBlu2Feb	id45	22	SK_Feb
SKLKW1Feb	id68	22	SK_Feb
SKSha1Feb	id70	22	SK_Feb
SKBlu2May	id70	22	SK_May
SKLKW2May	id272	22	SK_May
SKSha3May	id32	22	SK_May
SKSha3May	id66	22	SK_May
SKBlu1Nov	id31	22	SK_Nov
SKBlu3Nov	id15	22	SK_Nov
SKSha2Nov	id295	22	SK_Nov
SKSha3Nov	id162	22	SK_Nov
LTPC1Aug	id355	22.01086956	LT_Aug
SKBlu1Aug	id355	22.01086957	SK_Aug
LTCC3Nov	id278	22.03075581	LT_Nov
LTPC3Nov	id233	22.03389831	LT_Nov
LTCMW3Aug	id266	22.04472843	LT_Aug
LTCC3Nov	id246	22.05574913	LT_Nov
HKBea2May	id188	22.08333333	HK_May
LTCC3May	id288	22.14285714	LT_May
SKBlu3Nov	id180	22.15568862	SK_Nov
LTCMW2Nov	id180	22.15568863	LT_Nov
LTPC1Nov	id303	22.16666667	LT_Nov
HKSta3Aug	id198	22.1875	HK_Aug
LTPC2May	id185	22.1875	LT_May
LTCC2Aug	id199	22.2	LT_Aug
HKSta3Feb	id333	22.22222222	HK_Feb
HKBea1Nov	id307	22.22222222	HK_Nov
HKSta1Nov	id307	22.22222222	HK_Nov
HKSta1Nov	id337	22.22222222	HK_Nov
